method,cluster_distance,cluster_std,simple_precision,simple_recall,simple_f1,simple_accuracy,extended_precision,extended_recall,extended_f1,extended_accuracy,precision_ratio,recall_ratio,f1_ratio,accuracy_ratio
GMM (Probabilistic),1.5,0.7000000000000002,0.9267822736030829,0.962,0.9440628066732091,0.943,0.9144486692015209,0.962,0.9376218323586745,0.936,0.9866920152091254,1.0,0.9931773879142299,0.9925768822905622
SOM,1.5,0.8000000000000003,0.3758169934640523,0.23,0.2853598014888337,0.424,0.5680147058823529,0.618,0.5919540229885057,0.574,1.5114130434782609,2.6869565217391305,2.0744127936031984,1.3537735849056602
K-Means (Exclusive),1.5,0.8000000000000003,0.90625,0.928,0.9169960474308301,0.916,0.888235294117647,0.906,0.897029702970297,0.896,0.9801217038539554,0.9762931034482758,0.9782263571184705,0.9781659388646288
DBSCAN (Density),1.5,0.8000000000000003,0.5,0.004,0.007936507936507936,0.5,0.5015075376884423,0.998,0.6675585284280936,0.503,1.0030150753768845,249.5,84.1123745819398,1.006
Agglomerative (Hierarchical),1.5,0.8000000000000003,0.903353057199211,0.916,0.9096325719960278,0.909,0.09956709956709957,0.092,0.09563409563409564,0.13,0.11021947484829582,0.10043668122270742,0.10513486277678419,0.14301430143014301
GMM (Probabilistic),1.5,0.8000000000000003,0.9013539651837524,0.932,0.9164208456243854,0.915,0.8940269749518305,0.928,0.9106967615309126,0.909,0.9918711288628677,0.9957081545064378,0.9937538696104486,0.9934426229508196
SOM,2.0,0.2,0.7072135785007072,1.0,0.8285004142502072,0.793,0.5254237288135594,0.496,0.5102880658436214,0.524,0.7429491525423729,0.496,0.615917695473251,0.6607818411097099
K-Means (Exclusive),2.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.0,0.2,1.0,1.0,1.0,1.0,0.520891364902507,0.748,0.6141215106732348,0.53,0.520891364902507,0.748,0.6141215106732348,0.53
Agglomerative (Hierarchical),2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),2.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.0,0.30000000000000004,0.6587615283267457,1.0,0.7942811755361397,0.741,0.5497076023391813,0.564,0.5567620927936822,0.551,0.8344561403508771,0.564,0.7009634748272459,0.7435897435897436
K-Means (Exclusive),2.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.0,0.30000000000000004,1.0,1.0,1.0,1.0,0.5143487858719646,0.932,0.662873399715505,0.526,0.5143487858719646,0.932,0.662873399715505,0.526
Agglomerative (Hierarchical),2.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),2.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.0,0.4000000000000001,0.6911357340720221,0.998,0.8166939443535188,0.776,0.35629453681710216,0.3,0.3257328990228013,0.379,0.5155203518676308,0.3006012024048096,0.3988432891842316,0.4884020618556701
K-Means (Exclusive),2.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.0,0.4000000000000001,1.0,1.0,1.0,1.0,0.5071868583162218,0.988,0.6702849389416553,0.514,0.5071868583162218,0.988,0.6702849389416553,0.514
Agglomerative (Hierarchical),2.0,0.4000000000000001,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),2.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.0,0.5000000000000001,0.4177215189873418,0.396,0.406570841889117,0.422,0.42758620689655175,0.372,0.39786096256684494,0.437,1.0236154649947753,0.9393939393939393,0.9785772160103712,1.0355450236966826
K-Means (Exclusive),2.0,0.5000000000000001,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998,1.0,1.0,1.0,1.0
DBSCAN (Density),2.0,0.5000000000000001,0.0,0.0,0.0,0.5,0.49898785425101216,0.986,0.6626344086021505,0.498,0.0,0.0,0.0,0.996
Agglomerative (Hierarchical),2.0,0.5000000000000001,0.002004008016032064,0.002,0.002002002002002002,0.003,0.9960159362549801,1.0,0.998003992015968,0.998,497.0119521912351,500.0,498.502994011976,332.6666666666667
GMM (Probabilistic),2.0,0.5000000000000001,0.998,0.998,0.998,0.998,1.0,0.998,0.998998998998999,0.999,1.002004008016032,1.0,1.001001001001001,1.001002004008016
SOM,2.0,0.6000000000000001,0.6916802610114192,0.848,0.7619047619047619,0.735,0.1299638989169675,0.072,0.09266409266409266,0.295,0.1878959198964648,0.08490566037735849,0.12162162162162163,0.4013605442176871
K-Means (Exclusive),2.0,0.6000000000000001,0.9899799599198397,0.988,0.988988988988989,0.989,0.9838709677419355,0.976,0.9799196787148594,0.98,0.9938291759174611,0.9878542510121457,0.9908297156236281,0.9908998988877654
DBSCAN (Density),2.0,0.6000000000000001,0.5,0.002,0.00398406374501992,0.5,0.49748743718592964,0.99,0.6622073578595318,0.495,0.9949748743718593,495.0,166.2140468227425,0.99
Agglomerative (Hierarchical),2.0,0.6000000000000001,0.9979253112033195,0.962,0.9796334012219959,0.98,0.017928286852589643,0.018,0.017964071856287425,0.016,0.01796555979822912,0.01871101871101871,0.018337545283653067,0.0163265306122449
GMM (Probabilistic),2.0,0.6000000000000001,0.9899799599198397,0.988,0.988988988988989,0.989,0.9919678714859438,0.988,0.9899799599198397,0.99,1.002008032128514,1.0,1.001002004008016,1.0010111223458038
SOM,2.0,0.7000000000000002,0.50293542074364,0.514,0.5084075173095944,0.503,0.20388349514563106,0.126,0.1557478368355995,0.317,0.40538702731290843,0.245136186770428,0.30634448062410724,0.6302186878727635
K-Means (Exclusive),2.0,0.7000000000000002,0.9781312127236581,0.984,0.9810568295114656,0.981,0.9739478957915831,0.972,0.972972972972973,0.973,0.9957231536243217,0.9878048780487805,0.9917600527356626,0.9918450560652395
DBSCAN (Density),2.0,0.7000000000000002,1.0,0.004,0.00796812749003984,0.502,0.49748743718592964,0.99,0.6622073578595318,0.495,0.49748743718592964,247.5,83.10702341137124,0.9860557768924303
Agglomerative (Hierarchical),2.0,0.7000000000000002,0.012422360248447204,0.012,0.012207527975584944,0.029,0.9654471544715447,0.95,0.9576612903225806,0.958,77.71849593495935,79.16666666666666,78.44842069892474,33.03448275862068
GMM (Probabilistic),2.0,0.7000000000000002,0.9686274509803922,0.988,0.9782178217821782,0.978,0.9724950884086444,0.99,0.981169474727453,0.981,1.0039929050372645,1.0020242914979758,1.0030173780108578,1.0030674846625767
SOM,2.0,0.8000000000000003,0.7066666666666667,0.954,0.8119148936170213,0.779,0.4896694214876033,0.474,0.4817073170731707,0.49,0.6929284266334009,0.4968553459119497,0.593297796185509,0.6290115532734274
K-Means (Exclusive),2.0,0.8000000000000003,0.9484126984126984,0.956,0.952191235059761,0.952,0.9384920634920635,0.946,0.9422310756972112,0.942,0.9895397489539749,0.9895397489539749,0.9895397489539749,0.9894957983193278
DBSCAN (Density),2.0,0.8000000000000003,0.25,0.002,0.003968253968253968,0.498,0.49647532729103727,0.986,0.6604152712659076,0.493,1.985901309164149,493.0,166.42464835900873,0.9899598393574297
Agglomerative (Hierarchical),2.0,0.8000000000000003,0.9536290322580645,0.946,0.9497991967871486,0.95,0.04631578947368421,0.044,0.04512820512820513,0.069,0.04856793145654835,0.046511627906976744,0.0475134168157424,0.07263157894736844
GMM (Probabilistic),2.0,0.8000000000000003,0.9393346379647749,0.96,0.9495548961424333,0.949,0.93713163064833,0.954,0.9454905847373637,0.945,0.9976547151277014,0.99375,0.9957197720515361,0.9957850368809273
SOM,2.5,0.2,0.6954102920723226,1.0,0.8203445447087777,0.781,0.76103500761035,1.0,0.8643042350907519,0.843,1.0943683409436835,1.0,1.0535868625756266,1.0793854033290653
K-Means (Exclusive),2.5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.5,0.2,1.0,1.0,1.0,1.0,0.5130434782608696,0.59,0.5488372093023256,0.515,0.5130434782608696,0.59,0.5488372093023256,0.515
Agglomerative (Hierarchical),2.5,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),2.5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.5,0.30000000000000004,0.4765957446808511,0.448,0.4618556701030928,0.478,0.555366269165247,0.652,0.5998160073597056,0.565,1.1652774397663663,1.4553571428571428,1.298708765935077,1.1820083682008367
K-Means (Exclusive),2.5,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.5,0.30000000000000004,1.0,1.0,1.0,1.0,0.4959908361970218,0.866,0.6307356154406409,0.493,0.4959908361970218,0.866,0.6307356154406409,0.493
Agglomerative (Hierarchical),2.5,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),2.5,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.5,0.4000000000000001,0.0,0.0,0.0,0.292,0.6283068783068783,0.95,0.7563694267515924,0.694,0.0,0.0,0.0,2.3767123287671232
K-Means (Exclusive),2.5,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.5,0.4000000000000001,1.0,1.0,1.0,1.0,0.49480249480249483,0.952,0.6511627906976745,0.49,0.49480249480249483,0.952,0.6511627906976745,0.49
Agglomerative (Hierarchical),2.5,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GMM (Probabilistic),2.5,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.5,0.5000000000000001,0.1832797427652733,0.114,0.1405672009864365,0.303,0.032520325203252036,0.016,0.021447721179624665,0.27,0.17743545856511198,0.14035087719298245,0.15257984102347022,0.8910891089108912
K-Means (Exclusive),2.5,0.5000000000000001,1.0,1.0,1.0,1.0,0.998003992015968,1.0,0.999000999000999,0.999,0.998003992015968,1.0,0.999000999000999,0.999
DBSCAN (Density),2.5,0.5000000000000001,1.0,1.0,1.0,1.0,0.5025641025641026,0.98,0.6644067796610169,0.505,0.5025641025641026,0.98,0.6644067796610169,0.505
Agglomerative (Hierarchical),2.5,0.5000000000000001,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),2.5,0.5000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.5,0.6000000000000001,0.6453715775749674,0.99,0.7813733228097869,0.723,0.4989247311827957,0.464,0.48082901554404145,0.499,0.7730813511458672,0.4686868686868687,0.6153640027215157,0.690179806362379
K-Means (Exclusive),2.5,0.6000000000000001,0.996,0.996,0.996,0.996,0.9940119760479041,0.996,0.995004995004995,0.995,0.998003992015968,1.0,0.9990009990009989,0.998995983935743
DBSCAN (Density),2.5,0.6000000000000001,0.0,0.0,0.0,0.5,0.49382716049382713,0.96,0.6521739130434783,0.488,0.0,0.0,0.0,0.976
Agglomerative (Hierarchical),2.5,0.6000000000000001,0.002004008016032064,0.002,0.002002002002002002,0.003,0.004,0.004,0.004,0.004,1.9960000000000002,2.0,1.998,1.3333333333333333
GMM (Probabilistic),2.5,0.6000000000000001,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,1.0,1.0,1.0,1.0
SOM,2.5,0.7000000000000002,0.2090032154340836,0.13,0.16029593094944514,0.319,0.314070351758794,0.25,0.27839643652561247,0.352,1.5027058368766912,1.923076923076923,1.7367654617097823,1.103448275862069
K-Means (Exclusive),2.5,0.7000000000000002,0.9960079840319361,0.998,0.997002997002997,0.997,0.9920318725099602,0.996,0.9940119760479041,0.994,0.9960079521592987,0.9979959919839679,0.9969999879999519,0.9969909729187563
DBSCAN (Density),2.5,0.7000000000000002,0.0,0.0,0.0,0.499,0.5,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,1.002004008016032
Agglomerative (Hierarchical),2.5,0.7000000000000002,0.0,0.0,0.0,0.002,0.006024096385542169,0.006,0.006012024048096192,0.008,0.0,0.0,0.0,4.0
GMM (Probabilistic),2.5,0.7000000000000002,0.9960079840319361,0.998,0.997002997002997,0.997,0.996,0.996,0.996,0.996,0.9999919839679359,0.9979959919839679,0.998993987975952,0.9989969909729187
SOM,2.5,0.8000000000000003,0.6147672552166934,0.766,0.6821015138023152,0.643,0.43457943925233644,0.372,0.40086206896551724,0.444,0.7069007588882653,0.4856396866840731,0.5876868191230755,0.6905132192846034
K-Means (Exclusive),2.5,0.8000000000000003,0.9898373983739838,0.974,0.9818548387096774,0.982,0.9798387096774194,0.972,0.9759036144578314,0.976,0.9898986553619924,0.997946611909651,0.9939387941911384,0.9938900203665988
DBSCAN (Density),2.5,0.8000000000000003,1.0,0.002,0.003992015968063872,0.501,0.5025125628140703,1.0,0.6688963210702341,0.505,0.5025125628140703,500.0,167.55852842809367,1.0079840319361277
Agglomerative (Hierarchical),2.5,0.8000000000000003,0.02028397565922921,0.02,0.02014098690835851,0.027,0.9696969696969697,0.96,0.964824120603015,0.965,47.806060606060605,48.0,47.903517587939696,35.74074074074074
GMM (Probabilistic),2.5,0.8000000000000003,0.9898373983739838,0.974,0.9818548387096774,0.982,0.9878296146044625,0.974,0.9808660624370594,0.981,0.9979716024340771,1.0,0.9989929506545822,0.9989816700610998
SOM,3.0,0.2,0.7587253414264037,1.0,0.8628127696289906,0.841,0.6088328075709779,0.772,0.6807760141093474,0.638,0.8024416403785488,0.772,0.7890194003527335,0.7586206896551725
K-Means (Exclusive),3.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.2,1.0,1.0,1.0,1.0,0.510548523206751,0.484,0.49691991786447637,0.51,0.510548523206751,0.484,0.49691991786447637,0.51
Agglomerative (Hierarchical),3.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),3.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,3.0,0.30000000000000004,0.6793478260869565,1.0,0.8090614886731392,0.764,0.0,0.0,0.0,0.322,0.0,0.0,0.0,0.42146596858638746
K-Means (Exclusive),3.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.30000000000000004,1.0,1.0,1.0,1.0,0.5445086705202312,0.942,0.6901098901098901,0.577,0.5445086705202312,0.942,0.6901098901098901,0.577
Agglomerative (Hierarchical),3.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GMM (Probabilistic),3.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,3.0,0.4000000000000001,0.657030223390276,1.0,0.7930214115781126,0.739,0.6269727403156384,0.874,0.7301587301587301,0.677,0.9542525107604017,0.874,0.9207301587301587,0.9161028416779432
K-Means (Exclusive),3.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.4000000000000001,1.0,1.0,1.0,1.0,0.48329355608591884,0.81,0.6053811659192825,0.472,0.48329355608591884,0.81,0.6053811659192825,0.472
Agglomerative (Hierarchical),3.0,0.4000000000000001,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),3.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,3.0,0.5000000000000001,0.6671232876712329,0.974,0.791869918699187,0.744,0.46973365617433416,0.388,0.4249726177437021,0.475,0.704118211513889,0.39835728952772076,0.5366697328796238,0.6384408602150538
K-Means (Exclusive),3.0,0.5000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.5000000000000001,1.0,1.0,1.0,1.0,0.4942648592283629,0.948,0.6497601096641535,0.489,0.4942648592283629,0.948,0.6497601096641535,0.489
Agglomerative (Hierarchical),3.0,0.5000000000000001,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),3.0,0.5000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,3.0,0.6000000000000001,0.0,0.0,0.0,0.271,0.06756756756756757,0.04,0.05025125628140704,0.244,0.0,0.0,0.0,0.9003690036900368
K-Means (Exclusive),3.0,0.6000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.6000000000000001,1.0,1.0,1.0,1.0,0.5051975051975052,0.972,0.66484268125855,0.51,0.5051975051975052,0.972,0.66484268125855,0.51
Agglomerative (Hierarchical),3.0,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),3.0,0.6000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,3.0,0.7000000000000002,0.6653225806451613,0.99,0.7958199356913184,0.746,0.247557003257329,0.152,0.18835192069392812,0.345,0.37208567762313693,0.15353535353535352,0.23667655489216824,0.4624664879356568
K-Means (Exclusive),3.0,0.7000000000000002,1.0,0.996,0.9979959919839679,0.998,1.0,0.998,0.998998998998999,0.999,1.0,1.002008032128514,1.0010050210853425,1.001002004008016
DBSCAN (Density),3.0,0.7000000000000002,0.0,0.0,0.0,0.499,0.5046439628482973,0.978,0.6657590197413207,0.509,0.0,0.0,0.0,1.0200400801603207
Agglomerative (Hierarchical),3.0,0.7000000000000002,0.005964214711729622,0.006,0.005982053838484547,0.003,0.998,0.998,0.998,0.998,167.33133333333333,166.33333333333334,166.8323333333333,332.6666666666667
GMM (Probabilistic),3.0,0.7000000000000002,1.0,0.996,0.9979959919839679,0.998,1.0,0.996,0.9979959919839679,0.998,1.0,1.0,1.0,1.0
SOM,3.0,0.8000000000000003,0.024691358024691357,0.012,0.016150740242261104,0.269,0.10546875,0.054,0.07142857142857142,0.298,4.271484375,4.5,4.4226190476190474,1.107806691449814
K-Means (Exclusive),3.0,0.8000000000000003,0.9920477137176938,0.998,0.9950149551345963,0.995,0.9939879759519038,0.992,0.992992992992993,0.993,1.0019558154384922,0.9939879759519038,0.9979679077875471,0.9979899497487437
DBSCAN (Density),3.0,0.8000000000000003,0.0,0.0,0.0,0.5,0.49898785425101216,0.986,0.6626344086021505,0.498,0.0,0.0,0.0,0.996
Agglomerative (Hierarchical),3.0,0.8000000000000003,0.9939879759519038,0.992,0.992992992992993,0.993,0.00998003992015968,0.01,0.00999000999000999,0.009,0.010040403064838065,0.010080645161290322,0.010060504012116915,0.009063444108761328
GMM (Probabilistic),3.0,0.8000000000000003,0.996,0.996,0.996,0.996,0.9940119760479041,0.996,0.995004995004995,0.995,0.998003992015968,1.0,0.9990009990009989,0.998995983935743
