method,cluster_distance,cluster_std,simple_precision,simple_recall,simple_f1,simple_accuracy,extended_precision,extended_recall,extended_f1,extended_accuracy,precision_ratio,recall_ratio,f1_ratio,accuracy_ratio
SOM,1.5,0.8000000000000003,0.26843657817109146,0.182,0.2169249106078665,0.343,0.4235294117647059,0.36,0.3891891891891892,0.435,1.5777634130575307,1.978021978021978,1.7941193941193943,1.2682215743440233
K-Means (Exclusive),1.5,0.8000000000000003,0.890625,0.912,0.9011857707509882,0.9,0.8846918489065606,0.89,0.8873379860418744,0.887,0.9933382163161383,0.9758771929824561,0.9846338178447115,0.9855555555555555
DBSCAN (Density),1.5,0.8000000000000003,0.6666666666666666,0.004,0.007952286282306162,0.501,0.5015075376884423,0.998,0.6675585284280936,0.503,0.7522613065326634,249.5,83.94548494983277,1.003992015968064
Agglomerative (Hierarchical),1.5,0.8000000000000003,0.07252747252747253,0.066,0.06910994764397906,0.111,0.849721706864564,0.916,0.8816169393647738,0.877,11.71585989767808,13.878787878787879,12.756729955959985,7.900900900900901
GMM (Probabilistic),1.5,0.8000000000000003,0.8809980806142035,0.918,0.8991185112634672,0.897,0.8776699029126214,0.904,0.8906403940886699,0.889,0.9962222645260909,0.9847494553376906,0.9905706343840217,0.9910813823857302
SOM,2.0,0.2,0.0,0.0,0.0,0.297,0.2422360248447205,0.156,0.1897810218978102,0.334,0.0,0.0,0.0,1.1245791245791248
K-Means (Exclusive),2.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.0,0.2,1.0,1.0,1.0,1.0,0.5037481259370314,0.672,0.5758354755784062,0.505,0.5037481259370314,0.672,0.5758354755784062,0.505
Agglomerative (Hierarchical),2.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),2.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.0,0.30000000000000004,0.48470209339774556,0.602,0.5370205173951829,0.481,0.007380073800738007,0.004,0.005188067444876783,0.233,0.015225999436074096,0.006644518272425249,0.009660836554330355,0.48440748440748443
K-Means (Exclusive),2.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.0,0.30000000000000004,1.0,1.0,1.0,1.0,0.49836065573770494,0.912,0.6445229681978799,0.497,0.49836065573770494,0.912,0.6445229681978799,0.497
Agglomerative (Hierarchical),2.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GMM (Probabilistic),2.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.0,0.4000000000000001,0.02926829268292683,0.012,0.01702127659574468,0.307,0.12413793103448276,0.072,0.09113924050632911,0.282,4.241379310344827,5.999999999999999,5.3544303797468356,0.9185667752442996
K-Means (Exclusive),2.0,0.4000000000000001,0.998003992015968,1.0,0.999000999000999,0.999,0.998003992015968,1.0,0.999000999000999,0.999,1.0,1.0,1.0,1.0
DBSCAN (Density),2.0,0.4000000000000001,0.0,0.0,0.0,0.5,0.5072916666666667,0.974,0.6671232876712329,0.514,0.0,0.0,0.0,1.028
Agglomerative (Hierarchical),2.0,0.4000000000000001,0.998003992015968,1.0,0.999000999000999,0.999,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.001001001001001001
GMM (Probabilistic),2.0,0.4000000000000001,0.998003992015968,1.0,0.999000999000999,0.999,0.998003992015968,1.0,0.999000999000999,0.999,1.0,1.0,1.0,1.0
SOM,2.0,0.5000000000000001,0.068,0.034,0.04533333333333334,0.284,0.39461883408071746,0.352,0.37209302325581395,0.406,5.803218148245844,10.352941176470587,8.207934336525307,1.4295774647887327
K-Means (Exclusive),2.0,0.5000000000000001,0.996,0.996,0.996,0.996,0.9959758551307847,0.99,0.9929789368104313,0.993,0.9999757581634384,0.9939759036144579,0.9969668040265374,0.9969879518072289
DBSCAN (Density),2.0,0.5000000000000001,0.0,0.0,0.0,0.5,0.49643947100712105,0.976,0.6581254214430209,0.493,0.0,0.0,0.0,0.986
Agglomerative (Hierarchical),2.0,0.5000000000000001,0.997979797979798,0.988,0.992964824120603,0.993,0.9959595959595959,0.986,0.9909547738693467,0.991,0.9979757085020243,0.9979757085020243,0.9979757085020242,0.9979859013091641
GMM (Probabilistic),2.0,0.5000000000000001,0.9959758551307847,0.99,0.9929789368104313,0.993,0.9959758551307847,0.99,0.9929789368104313,0.993,1.0,1.0,1.0,1.0
SOM,2.0,0.6000000000000001,0.6443719412724307,0.79,0.7097933513027853,0.677,0.7005988023952096,0.936,0.8013698630136986,0.768,1.0872583946031986,1.1848101265822786,1.1290185538408184,1.1344165435745936
K-Means (Exclusive),2.0,0.6000000000000001,0.9821428571428571,0.99,0.9860557768924303,0.986,0.9840319361277445,0.986,0.985014985014985,0.985,1.0019234258755219,0.9959595959595959,0.9989444898535808,0.9989858012170385
DBSCAN (Density),2.0,0.6000000000000001,1.0,0.002,0.003992015968063872,0.501,0.5,0.99,0.6644295302013423,0.5,0.5,495.0,166.43959731543626,0.998003992015968
Agglomerative (Hierarchical),2.0,0.6000000000000001,0.002066115702479339,0.002,0.0020325203252032522,0.018,0.9817073170731707,0.966,0.9737903225806451,0.974,475.1463414634146,483.0,479.1048387096774,54.111111111111114
GMM (Probabilistic),2.0,0.6000000000000001,0.9782608695652174,0.99,0.9840954274353877,0.984,0.9821428571428571,0.99,0.9860557768924303,0.986,1.003968253968254,1.0,1.00199203187251,1.0020325203252032
SOM,2.0,0.7000000000000002,0.6039735099337749,0.912,0.7266932270916334,0.657,0.4733606557377049,0.462,0.4676113360323887,0.474,0.7837440681622088,0.506578947368421,0.6434783187726402,0.7214611872146118
K-Means (Exclusive),2.0,0.7000000000000002,0.9798387096774194,0.972,0.9759036144578314,0.976,0.9718875502008032,0.968,0.969939879759519,0.97,0.9918852364189267,0.9958847736625515,0.9938890125930874,0.9938524590163934
DBSCAN (Density),2.0,0.7000000000000002,1.0,0.006,0.011928429423459244,0.503,0.5025125628140703,1.0,0.6688963210702341,0.505,0.5025125628140703,166.66666666666666,56.0758082497213,1.0039761431411531
Agglomerative (Hierarchical),2.0,0.7000000000000002,0.9917184265010351,0.958,0.9745676500508647,0.975,0.9876543209876543,0.96,0.973630831643002,0.974,0.9959019562359854,1.0020876826722338,0.9990387343476733,0.9989743589743589
GMM (Probabilistic),2.0,0.7000000000000002,0.983739837398374,0.968,0.9758064516129032,0.976,0.9797979797979798,0.97,0.9748743718592965,0.975,0.9959929877285248,1.0020661157024793,0.9990448108310146,0.9989754098360656
SOM,2.0,0.8000000000000003,0.3224852071005917,0.218,0.26014319809069214,0.38,0.25588235294117645,0.174,0.20714285714285716,0.334,0.7934700485698867,0.7981651376146789,0.796264744429882,0.8789473684210527
K-Means (Exclusive),2.0,0.8000000000000003,0.9676767676767677,0.958,0.9628140703517588,0.963,0.9422310756972112,0.946,0.9441117764471058,0.944,0.973704347536784,0.9874739039665971,0.9805753836794052,0.980269989615784
DBSCAN (Density),2.0,0.8000000000000003,0.3333333333333333,0.002,0.003976143141153081,0.499,0.5025125628140703,1.0,0.6688963210702341,0.505,1.507537688442211,500.0,168.2274247491639,1.0120240480961924
Agglomerative (Hierarchical),2.0,0.8000000000000003,0.026845637583892617,0.024,0.025343189017951427,0.077,0.9438669438669439,0.908,0.9255861365953109,0.927,35.15904365904366,37.833333333333336,36.522086306489975,12.03896103896104
GMM (Probabilistic),2.0,0.8000000000000003,0.9711340206185567,0.942,0.9563451776649746,0.957,0.9575757575757575,0.948,0.9527638190954774,0.953,0.9860387312616612,1.0063694267515924,0.9962551611560989,0.9958202716823407
SOM,2.5,0.2,0.6756756756756757,1.0,0.8064516129032258,0.76,0.5217391304347826,0.624,0.5683060109289617,0.526,0.7721739130434783,0.624,0.7046994535519125,0.6921052631578948
K-Means (Exclusive),2.5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.5,0.2,1.0,1.0,1.0,1.0,0.45567375886524825,0.514,0.4830827067669173,0.45,0.45567375886524825,0.514,0.4830827067669173,0.45
Agglomerative (Hierarchical),2.5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GMM (Probabilistic),2.5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.5,0.30000000000000004,0.6684491978609626,1.0,0.8012820512820513,0.752,0.2540983606557377,0.186,0.21478060046189376,0.32,0.3801311475409836,0.186,0.2680461893764434,0.425531914893617
K-Means (Exclusive),2.5,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.5,0.30000000000000004,1.0,1.0,1.0,1.0,0.5486194477791116,0.914,0.6856714178544636,0.581,0.5486194477791116,0.914,0.6856714178544636,0.581
Agglomerative (Hierarchical),2.5,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),2.5,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.5,0.4000000000000001,0.6230366492146597,0.714,0.6654240447343895,0.641,0.016129032258064516,0.008,0.0106951871657754,0.26,0.025887774464624556,0.011204481792717087,0.01607273925613026,0.40561622464898595
K-Means (Exclusive),2.5,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.5,0.4000000000000001,1.0,1.0,1.0,1.0,0.5065645514223195,0.926,0.6548797736916548,0.512,0.5065645514223195,0.926,0.6548797736916548,0.512
Agglomerative (Hierarchical),2.5,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),2.5,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.5,0.5000000000000001,0.054945054945054944,0.03,0.03880983182406209,0.257,0.6253822629969419,0.818,0.708838821490468,0.664,11.381957186544343,27.266666666666666,18.264413633737725,2.5836575875486383
K-Means (Exclusive),2.5,0.5000000000000001,0.998003992015968,1.0,0.999000999000999,0.999,0.998,0.998,0.998,0.998,0.999996,0.998,0.9989979999999999,0.998998998998999
DBSCAN (Density),2.5,0.5000000000000001,0.998003992015968,1.0,0.999000999000999,0.999,0.4932502596053998,0.95,0.6493506493506493,0.487,0.49423676012461065,0.95,0.65,0.4874874874874875
Agglomerative (Hierarchical),2.5,0.5000000000000001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1.0
GMM (Probabilistic),2.5,0.5000000000000001,0.998003992015968,1.0,0.999000999000999,0.999,0.998003992015968,1.0,0.999000999000999,0.999,1.0,1.0,1.0,1.0
SOM,2.5,0.6000000000000001,0.0,0.0,0.0,0.297,0.6083086053412463,0.82,0.6984667802385008,0.646,0.0,0.0,0.0,2.175084175084175
K-Means (Exclusive),2.5,0.6000000000000001,0.998003992015968,1.0,0.999000999000999,0.999,0.998003992015968,1.0,0.999000999000999,0.999,1.0,1.0,1.0,1.0
DBSCAN (Density),2.5,0.6000000000000001,0.5,0.002,0.00398406374501992,0.5,0.513874614594039,1.0,0.6788866259334692,0.527,1.027749229188078,500.0,170.40054310930077,1.054
Agglomerative (Hierarchical),2.5,0.6000000000000001,0.998003992015968,1.0,0.999000999000999,0.999,0.003992015968063872,0.004,0.003996003996003996,0.003,0.004,0.004,0.004,0.003003003003003003
GMM (Probabilistic),2.5,0.6000000000000001,0.998003992015968,1.0,0.999000999000999,0.999,0.998003992015968,1.0,0.999000999000999,0.999,1.0,1.0,1.0,1.0
SOM,2.5,0.7000000000000002,0.024390243902439025,0.01,0.014184397163120567,0.305,0.3448275862068966,0.24,0.2830188679245283,0.392,14.13793103448276,24.0,19.952830188679247,1.2852459016393443
K-Means (Exclusive),2.5,0.7000000000000002,0.9959919839679359,0.994,0.994994994994995,0.995,0.9900199600798403,0.992,0.991008991008991,0.991,0.9940039438226163,0.9979879275653923,0.9959939456921348,0.9959798994974874
DBSCAN (Density),2.5,0.7000000000000002,1.0,0.004,0.00796812749003984,0.502,0.5025125628140703,1.0,0.6688963210702341,0.505,0.5025125628140703,250.0,83.94648829431438,1.0059760956175299
Agglomerative (Hierarchical),2.5,0.7000000000000002,0.011881188118811881,0.012,0.011940298507462687,0.007,0.9920159680638723,0.994,0.993006993006993,0.993,83.49467731204258,82.83333333333333,83.16433566433567,141.85714285714286
GMM (Probabilistic),2.5,0.7000000000000002,0.9959919839679359,0.994,0.994994994994995,0.995,0.996,0.996,0.996,0.996,1.0000080482897384,1.0020120724346075,1.001010060362173,1.0010050251256282
SOM,2.5,0.8000000000000003,0.12663755458515283,0.058,0.07956104252400549,0.329,0.588,0.588,0.588,0.588,4.643172413793104,10.137931034482758,7.39055172413793,1.7872340425531914
K-Means (Exclusive),2.5,0.8000000000000003,0.9859719438877755,0.984,0.984984984984985,0.985,0.9721669980119284,0.978,0.9750747756729811,0.975,0.9859986422925859,0.9939024390243902,0.9899387204240936,0.9898477157360406
DBSCAN (Density),2.5,0.8000000000000003,1.0,0.002,0.003992015968063872,0.501,0.5025125628140703,1.0,0.6688963210702341,0.505,0.5025125628140703,500.0,167.55852842809367,1.0079840319361277
Agglomerative (Hierarchical),2.5,0.8000000000000003,0.9929906542056075,0.85,0.915948275862069,0.922,0.9571984435797666,0.984,0.9704142011834319,0.97,0.9639551384756238,1.1576470588235295,1.059463974939088,1.052060737527115
GMM (Probabilistic),2.5,0.8000000000000003,0.9859719438877755,0.984,0.984984984984985,0.985,0.9820359281437125,0.984,0.983016983016983,0.983,0.9960079840319361,1.0,0.9980019980019981,0.9979695431472081
SOM,3.0,0.2,0.6587615283267457,1.0,0.7942811755361397,0.741,0.16991643454038996,0.122,0.1420256111757858,0.263,0.25793314763231195,0.122,0.17881024447031432,0.3549257759784076
K-Means (Exclusive),3.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.2,1.0,1.0,1.0,1.0,0.6786206896551724,0.984,0.803265306122449,0.759,0.6786206896551724,0.984,0.803265306122449,0.759
Agglomerative (Hierarchical),3.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),3.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,3.0,0.30000000000000004,0.49171270718232046,0.534,0.5119846596356663,0.491,0.4074844074844075,0.392,0.399592252803262,0.411,0.8287042444345816,0.7340823970037453,0.7804770031344612,0.8370672097759674
K-Means (Exclusive),3.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.30000000000000004,1.0,1.0,1.0,1.0,0.5240174672489083,0.72,0.6065711878685762,0.533,0.5240174672489083,0.72,0.6065711878685762,0.533
Agglomerative (Hierarchical),3.0,0.30000000000000004,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),3.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,3.0,0.4000000000000001,0.0,0.0,0.0,0.242,0.20294117647058824,0.138,0.16428571428571428,0.298,0.0,0.0,0.0,1.2314049586776858
K-Means (Exclusive),3.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.4000000000000001,1.0,1.0,1.0,1.0,0.49529411764705883,0.842,0.6237037037037036,0.492,0.49529411764705883,0.842,0.6237037037037036,0.492
Agglomerative (Hierarchical),3.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),3.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,3.0,0.5000000000000001,0.6826265389876881,0.998,0.8107229894394801,0.767,0.45145631067961167,0.372,0.40789473684210525,0.46,0.661351829873339,0.3727454909819639,0.5031246703934185,0.5997392438070405
K-Means (Exclusive),3.0,0.5000000000000001,1.0,1.0,1.0,1.0,1.0,0.998,0.998998998998999,0.999,1.0,0.998,0.998998998998999,0.999
DBSCAN (Density),3.0,0.5000000000000001,0.998003992015968,1.0,0.999000999000999,0.999,0.5090521831735889,0.956,0.6643502432244615,0.517,0.5100702875399361,0.956,0.6650145934676859,0.5175175175175175
Agglomerative (Hierarchical),3.0,0.5000000000000001,0.0,0.0,0.0,0.0,1.0,0.998,0.998998998998999,0.999,0.0,0.0,0.0,0.0
GMM (Probabilistic),3.0,0.5000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,3.0,0.6000000000000001,0.7142857142857143,1.0,0.8333333333333334,0.8,0.6191117092866757,0.92,0.7401448109412712,0.677,0.866756393001346,0.92,0.8881737731295254,0.8462500000000001
K-Means (Exclusive),3.0,0.6000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.6000000000000001,1.0,1.0,1.0,1.0,0.503767491926803,0.936,0.655003498950315,0.507,0.503767491926803,0.936,0.655003498950315,0.507
Agglomerative (Hierarchical),3.0,0.6000000000000001,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),3.0,0.6000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,3.0,0.7000000000000002,0.6354029062087186,0.962,0.7653142402545744,0.705,0.2179930795847751,0.126,0.1596958174904943,0.337,0.3430785057082635,0.13097713097713098,0.20866698813466875,0.4780141843971632
K-Means (Exclusive),3.0,0.7000000000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.7000000000000002,0.0,0.0,0.0,0.5,0.5010288065843621,0.974,0.6616847826086957,0.502,0.0,0.0,0.0,1.004
Agglomerative (Hierarchical),3.0,0.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),3.0,0.7000000000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,3.0,0.8000000000000003,0.4144329896907217,0.402,0.40812182741116754,0.417,0.6477900552486188,0.938,0.7663398692810458,0.714,1.563075506445672,2.333333333333333,1.877723311546841,1.7122302158273381
K-Means (Exclusive),3.0,0.8000000000000003,0.9920318725099602,0.996,0.9940119760479041,0.994,0.9939516129032258,0.986,0.9899598393574297,0.99,1.0019351599948179,0.9899598393574297,0.9959234528475347,0.9959758551307847
DBSCAN (Density),3.0,0.8000000000000003,0.0,0.0,0.0,0.499,0.4969450101832994,0.976,0.6585695006747638,0.494,0.0,0.0,0.0,0.9899799599198397
Agglomerative (Hierarchical),3.0,0.8000000000000003,0.9920477137176938,0.998,0.9950149551345963,0.995,0.9920477137176938,0.998,0.9950149551345963,0.995,1.0,1.0,1.0,1.0
GMM (Probabilistic),3.0,0.8000000000000003,0.9881188118811881,0.998,0.9930348258706467,0.993,0.9900793650793651,0.998,0.9940239043824701,0.994,1.001984126984127,1.0,1.000996015936255,1.001007049345418
