method,cluster_distance,cluster_std,simple_precision,simple_recall,simple_f1,simple_accuracy,extended_precision,extended_recall,extended_f1,extended_accuracy,precision_ratio,recall_ratio,f1_ratio,accuracy_ratio
GMM (Probabilistic),1.5,0.7000000000000002,0.9260700389105059,0.952,0.9388560157790927,0.938,0.9353535353535354,0.926,0.9306532663316583,0.931,1.0100246159069688,0.9726890756302522,0.991263037878468,0.9925373134328359
SOM,1.5,0.8000000000000003,0.6184971098265896,0.856,0.7181208053691275,0.664,0.41778975741239893,0.31,0.3559127439724455,0.439,0.6754918507695796,0.3621495327102804,0.4956168116999475,0.661144578313253
K-Means (Exclusive),1.5,0.8000000000000003,0.900390625,0.922,0.9110671936758893,0.91,0.8791423001949318,0.902,0.8904244817374136,0.889,0.9764009928412257,0.9783080260303687,0.9773422727963803,0.9769230769230769
DBSCAN (Density),1.5,0.8000000000000003,0.5454545454545454,0.012,0.023483365949119372,0.501,0.5025125628140703,1.0,0.6688963210702341,0.505,0.9212730318257957,83.33333333333333,28.483835005574136,1.0079840319361277
Agglomerative (Hierarchical),1.5,0.8000000000000003,0.814595660749507,0.826,0.82025819265144,0.819,0.12317327766179541,0.118,0.1205311542390194,0.139,0.15120787354607812,0.14285714285714285,0.14694294469575367,0.16971916971916975
GMM (Probabilistic),1.5,0.8000000000000003,0.9071146245059288,0.918,0.9125248508946322,0.912,0.9023904382470119,0.906,0.9041916167664671,0.904,0.9947920735359217,0.9869281045751633,0.9908679373279585,0.9912280701754386
SOM,2.0,0.2,0.6868131868131868,1.0,0.8143322475570033,0.772,0.04436860068259386,0.026,0.03278688524590164,0.233,0.06460068259385665,0.026,0.040262295081967214,0.3018134715025907
K-Means (Exclusive),2.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.0,0.2,1.0,1.0,1.0,1.0,0.4822451317296678,0.842,0.6132556445739257,0.469,0.4822451317296678,0.842,0.6132556445739257,0.469
Agglomerative (Hierarchical),2.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GMM (Probabilistic),2.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.0,0.30000000000000004,0.6906077348066298,1.0,0.8169934640522876,0.776,0.41534391534391535,0.314,0.357630979498861,0.436,0.6014179894179894,0.314,0.4377403189066059,0.5618556701030928
K-Means (Exclusive),2.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.0,0.30000000000000004,1.0,1.0,1.0,1.0,0.528,0.924,0.672,0.549,0.528,0.924,0.672,0.549
Agglomerative (Hierarchical),2.0,0.30000000000000004,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),2.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.0,0.4000000000000001,0.06437768240343347,0.03,0.040927694406548434,0.297,0.38106796116504854,0.314,0.3442982456140351,0.402,5.919255663430421,10.466666666666667,8.41235380116959,1.3535353535353536
K-Means (Exclusive),2.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.0,0.4000000000000001,1.0,1.0,1.0,1.0,0.5020283975659229,0.99,0.6662180349932705,0.504,0.5020283975659229,0.99,0.6662180349932705,0.504
Agglomerative (Hierarchical),2.0,0.4000000000000001,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),2.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.0,0.5000000000000001,0.004739336492890996,0.002,0.0028129395218002813,0.291,0.1951219512195122,0.128,0.15458937198067632,0.3,41.170731707317074,64.0,54.95652173913043,1.0309278350515465
K-Means (Exclusive),2.0,0.5000000000000001,1.0,0.998,0.998998998998999,0.999,0.9960079840319361,0.998,0.997002997002997,0.997,0.9960079840319361,1.0,0.998001998001998,0.997997997997998
DBSCAN (Density),2.0,0.5000000000000001,0.0,0.0,0.0,0.5,0.502532928064843,0.992,0.6671149966375253,0.505,0.0,0.0,0.0,1.01
Agglomerative (Hierarchical),2.0,0.5000000000000001,0.9940239043824701,0.998,0.9960079840319361,0.996,0.9979959919839679,0.996,0.996996996996997,0.997,1.003995967887679,0.9979959919839679,1.0009929769448807,1.001004016064257
GMM (Probabilistic),2.0,0.5000000000000001,1.0,0.996,0.9979959919839679,0.998,1.0,0.998,0.998998998998999,0.999,1.0,1.002008032128514,1.0010050210853425,1.001002004008016
SOM,2.0,0.6000000000000001,0.372960372960373,0.32,0.3444564047362756,0.391,0.4791666666666667,0.368,0.416289592760181,0.484,1.284765625,1.15,1.2085407239819004,1.237851662404092
K-Means (Exclusive),2.0,0.6000000000000001,0.9880478087649402,0.992,0.9900199600798403,0.99,0.9879759519038076,0.986,0.986986986986987,0.987,0.999927273902644,0.9939516129032258,0.9969364525816139,0.996969696969697
DBSCAN (Density),2.0,0.6000000000000001,0.5,0.004,0.007936507936507936,0.5,0.5025125628140703,1.0,0.6688963210702341,0.505,1.0050251256281406,250.0,84.28093645484951,1.01
Agglomerative (Hierarchical),2.0,0.6000000000000001,0.9822485207100592,0.996,0.9890764647467726,0.989,0.012295081967213115,0.012,0.012145748987854251,0.024,0.012517282243729014,0.012048192771084338,0.012279888785912883,0.024266936299292215
GMM (Probabilistic),2.0,0.6000000000000001,0.9842209072978304,0.998,0.9910625620655412,0.991,0.9842209072978304,0.998,0.9910625620655412,0.991,1.0,1.0,1.0,1.0
SOM,2.0,0.7000000000000002,0.6934812760055479,1.0,0.819000819000819,0.779,0.4749455337690632,0.436,0.4546402502606882,0.477,0.6848714596949891,0.436,0.5551157455683003,0.6123234916559691
K-Means (Exclusive),2.0,0.7000000000000002,0.9801980198019802,0.99,0.9850746268656716,0.985,0.9801192842942346,0.986,0.9830508474576272,0.983,0.9999196738759363,0.9959595959595959,0.9979455572675913,0.9979695431472081
DBSCAN (Density),2.0,0.7000000000000002,0.4,0.004,0.007920792079207921,0.499,0.5030181086519114,1.0,0.6693440428380187,0.506,1.2575452716297786,250.0,84.50468540829986,1.0140280561122244
Agglomerative (Hierarchical),2.0,0.7000000000000002,0.014492753623188406,0.014,0.014242115971515769,0.031,0.9587426326129665,0.976,0.9672943508424182,0.967,66.15324165029469,69.71428571428571,67.91788191986407,31.193548387096772
GMM (Probabilistic),2.0,0.7000000000000002,0.9782608695652174,0.99,0.9840954274353877,0.984,0.9783037475345168,0.992,0.9851042701092354,0.985,1.0000438308130615,1.002020202020202,1.0010251472019098,1.0010162601626016
SOM,2.0,0.8000000000000003,0.19528619528619529,0.116,0.14554579673776663,0.319,0.47029702970297027,0.38,0.42035398230088494,0.476,2.4082451348583134,3.275862068965517,2.888121757705218,1.4921630094043887
K-Means (Exclusive),2.0,0.8000000000000003,0.9657258064516129,0.958,0.9618473895582329,0.962,0.9567010309278351,0.928,0.9421319796954315,0.943,0.9906549297290318,0.9686847599164928,0.979502559265814,0.9802494802494802
DBSCAN (Density),2.0,0.8000000000000003,0.5,0.002,0.00398406374501992,0.5,0.5015075376884423,0.998,0.6675585284280936,0.503,1.0030150753768845,499.0,167.5571906354515,1.006
Agglomerative (Hierarchical),2.0,0.8000000000000003,0.031446540880503145,0.03,0.030706243602865915,0.053,0.9762470308788599,0.822,0.8925081433224755,0.901,31.044655581947744,27.4,29.06601520086862,17.0
GMM (Probabilistic),2.0,0.8000000000000003,0.9695740365111561,0.956,0.9627391742195368,0.963,0.9713701431492843,0.95,0.9605662285136501,0.961,1.001852469817149,0.9937238493723849,0.9977429549310194,0.9979231568016614
SOM,2.5,0.2,0.6793478260869565,1.0,0.8090614886731392,0.764,0.6865021770682148,0.946,0.7956265769554247,0.757,1.0105312046444122,0.946,0.9833944491169049,0.9908376963350786
K-Means (Exclusive),2.5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.5,0.2,1.0,1.0,1.0,1.0,0.6348167539267016,0.97,0.7674050632911392,0.706,0.6348167539267016,0.97,0.7674050632911392,0.706
Agglomerative (Hierarchical),2.5,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),2.5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.5,0.30000000000000004,0.6345177664974619,1.0,0.7763975155279503,0.712,0.506578947368421,0.462,0.48326359832635984,0.506,0.7983684210526315,0.462,0.6224435146443514,0.7106741573033708
K-Means (Exclusive),2.5,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.5,0.30000000000000004,1.0,1.0,1.0,1.0,0.5706018518518519,0.986,0.7228739002932552,0.622,0.5706018518518519,0.986,0.7228739002932552,0.622
Agglomerative (Hierarchical),2.5,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),2.5,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.5,0.4000000000000001,0.0,0.0,0.0,0.238,0.428169014084507,0.304,0.35555555555555557,0.449,0.0,0.0,0.0,1.8865546218487397
K-Means (Exclusive),2.5,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.5,0.4000000000000001,1.0,1.0,1.0,1.0,0.5070270270270271,0.938,0.6582456140350877,0.513,0.5070270270270271,0.938,0.6582456140350877,0.513
Agglomerative (Hierarchical),2.5,0.4000000000000001,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),2.5,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.5,0.5000000000000001,0.0,0.0,0.0,0.301,0.015873015873015872,0.008,0.010638297872340425,0.256,0.0,0.0,0.0,0.8504983388704319
K-Means (Exclusive),2.5,0.5000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.5,0.5000000000000001,1.0,1.0,1.0,1.0,0.5052192066805845,0.968,0.663923182441701,0.51,0.5052192066805845,0.968,0.663923182441701,0.51
Agglomerative (Hierarchical),2.5,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),2.5,0.5000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.5,0.6000000000000001,0.6652173913043479,0.918,0.7714285714285715,0.728,0.11702127659574468,0.066,0.08439897698209718,0.284,0.1759143373661521,0.0718954248366013,0.10940608127308893,0.3901098901098901
K-Means (Exclusive),2.5,0.6000000000000001,0.9960079840319361,0.998,0.997002997002997,0.997,0.9960159362549801,1.0,0.998003992015968,0.998,1.0000079840956815,1.002004008016032,1.001004004016016,1.0010030090270812
DBSCAN (Density),2.5,0.6000000000000001,0.0,0.0,0.0,0.5,0.5,0.98,0.6621621621621622,0.5,0.0,0.0,0.0,1.0
Agglomerative (Hierarchical),2.5,0.6000000000000001,0.9960159362549801,1.0,0.998003992015968,0.998,0.9960159362549801,1.0,0.998003992015968,0.998,1.0,1.0,1.0,1.0
GMM (Probabilistic),2.5,0.6000000000000001,0.9960079840319361,0.998,0.997002997002997,0.997,0.9960159362549801,1.0,0.998003992015968,0.998,1.0000079840956815,1.002004008016032,1.001004004016016,1.0010030090270812
SOM,2.5,0.7000000000000002,0.3448275862068966,0.24,0.2830188679245283,0.392,0.15734265734265734,0.09,0.11450381679389313,0.304,0.45629370629370625,0.375,0.40458015267175573,0.7755102040816326
K-Means (Exclusive),2.5,0.7000000000000002,0.9960079840319361,0.998,0.997002997002997,0.997,0.9880239520958084,0.99,0.989010989010989,0.989,0.9919839679358717,0.9919839679358717,0.9919839679358718,0.9919759277833501
DBSCAN (Density),2.5,0.7000000000000002,0.0,0.0,0.0,0.499,0.5040816326530613,0.988,0.6675675675675675,0.508,0.0,0.0,0.0,1.0180360721442885
Agglomerative (Hierarchical),2.5,0.7000000000000002,0.9959349593495935,0.98,0.9879032258064516,0.988,0.9861111111111112,0.994,0.9900398406374502,0.99,0.9901360544217688,1.0142857142857142,1.0021627774615822,1.0020242914979758
GMM (Probabilistic),2.5,0.7000000000000002,0.9960079840319361,0.998,0.997002997002997,0.997,0.9960079840319361,0.998,0.997002997002997,0.997,1.0,1.0,1.0,1.0
SOM,2.5,0.8000000000000003,0.41743119266055045,0.364,0.3888888888888889,0.428,0.4621409921671018,0.354,0.40090600226500567,0.471,1.1071069922244856,0.9725274725274725,1.0309011486814432,1.1004672897196262
K-Means (Exclusive),2.5,0.8000000000000003,0.9821782178217822,0.992,0.9870646766169154,0.987,0.9763313609467456,0.99,0.9831181727904668,0.983,0.9940470509639244,0.9979838709677419,0.9960017778774386,0.9959473150962512
DBSCAN (Density),2.5,0.8000000000000003,1.0,0.002,0.003992015968063872,0.501,0.5025125628140703,1.0,0.6688963210702341,0.505,0.5025125628140703,500.0,167.55852842809367,1.0079840319361277
Agglomerative (Hierarchical),2.5,0.8000000000000003,0.943289224952741,0.998,0.9698736637512148,0.969,0.9837067209775967,0.966,0.9747729566094854,0.975,1.0428474056055084,0.9679358717434869,1.005051475301764,1.0061919504643964
GMM (Probabilistic),2.5,0.8000000000000003,0.9802371541501976,0.992,0.9860834990059643,0.986,0.9802371541501976,0.992,0.9860834990059643,0.986,1.0,1.0,1.0,1.0
SOM,3.0,0.2,0.0,0.0,0.0,0.251,0.6929955290611028,0.93,0.7941929974380871,0.759,0.0,0.0,0.0,3.0239043824701195
K-Means (Exclusive),3.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.2,1.0,1.0,1.0,1.0,0.6526610644257703,0.932,0.7677100494233937,0.718,0.6526610644257703,0.932,0.7677100494233937,0.718
Agglomerative (Hierarchical),3.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),3.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,3.0,0.30000000000000004,0.6319612590799032,0.522,0.5717415115005476,0.609,0.0,0.0,0.0,0.247,0.0,0.0,0.0,0.40558292282430214
K-Means (Exclusive),3.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.30000000000000004,1.0,1.0,1.0,1.0,0.5643939393939394,0.894,0.6919504643962848,0.602,0.5643939393939394,0.894,0.6919504643962848,0.602
Agglomerative (Hierarchical),3.0,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),3.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,3.0,0.4000000000000001,0.30617283950617286,0.248,0.2740331491712707,0.343,0.648036253776435,0.858,0.7383820998278829,0.696,2.1165700224149693,3.4596774193548385,2.694499194936428,2.029154518950437
K-Means (Exclusive),3.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.4000000000000001,1.0,1.0,1.0,1.0,0.4795539033457249,0.774,0.5921958684009181,0.467,0.4795539033457249,0.774,0.5921958684009181,0.467
Agglomerative (Hierarchical),3.0,0.4000000000000001,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),3.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,3.0,0.5000000000000001,0.7352941176470589,1.0,0.847457627118644,0.82,0.5541740674955595,0.624,0.5870178739416745,0.561,0.7536767317939609,0.624,0.6926810912511759,0.6841463414634147
K-Means (Exclusive),3.0,0.5000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.5000000000000001,1.0,1.0,1.0,1.0,0.5032188841201717,0.938,0.6550279329608939,0.506,0.5032188841201717,0.938,0.6550279329608939,0.506
Agglomerative (Hierarchical),3.0,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),3.0,0.5000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,3.0,0.6000000000000001,0.020161290322580645,0.01,0.013368983957219251,0.262,0.2905405405405405,0.172,0.21608040201005024,0.376,14.41081081081081,17.2,16.162814070351757,1.4351145038167938
K-Means (Exclusive),3.0,0.6000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.6000000000000001,0.0,0.0,0.0,0.5,0.49682875264270615,0.94,0.6500691562932227,0.494,0.0,0.0,0.0,0.988
Agglomerative (Hierarchical),3.0,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,0.998,0.998998998998999,0.999,0.0,0.0,0.0,0.0
GMM (Probabilistic),3.0,0.6000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,3.0,0.7000000000000002,0.5805309734513274,0.656,0.615962441314554,0.591,0.31301939058171746,0.226,0.26248548199767713,0.365,0.5391949868252145,0.3445121951219512,0.426138777938302,0.6175972927241963
K-Means (Exclusive),3.0,0.7000000000000002,1.0,0.998,0.998998998998999,0.999,1.0,0.998,0.998998998998999,0.999,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.7000000000000002,1.0,0.002,0.003992015968063872,0.501,0.5077399380804953,0.984,0.6698434309053778,0.515,0.5077399380804953,492.0,167.79577944179715,1.0279441117764472
Agglomerative (Hierarchical),3.0,0.7000000000000002,0.00398406374501992,0.004,0.003992015968063872,0.002,0.002,0.002,0.002,0.002,0.502,0.5,0.501,1.0
GMM (Probabilistic),3.0,0.7000000000000002,1.0,0.998,0.998998998998999,0.999,1.0,0.998,0.998998998998999,0.999,1.0,1.0,1.0,1.0
SOM,3.0,0.8000000000000003,0.40057636887608067,0.278,0.3282172373081464,0.431,0.5640194489465153,0.696,0.6230975828111012,0.579,1.408019775427632,2.503597122302158,1.8984304051834628,1.3433874709976796
K-Means (Exclusive),3.0,0.8000000000000003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.8000000000000003,0.0,0.0,0.0,0.499,0.5051229508196722,0.986,0.6680216802168022,0.51,0.0,0.0,0.0,1.0220440881763526
Agglomerative (Hierarchical),3.0,0.8000000000000003,0.0,0.0,0.0,0.004,0.004016064257028112,0.004,0.004008016032064128,0.006,0.0,0.0,0.0,1.5
GMM (Probabilistic),3.0,0.8000000000000003,1.0,1.0,1.0,1.0,1.0,0.998,0.998998998998999,0.999,1.0,0.998,0.998998998998999,0.999
