method,cluster_distance,cluster_std,simple_precision,simple_recall,simple_f1,simple_accuracy,extended_precision,extended_recall,extended_f1,extended_accuracy,precision_ratio,recall_ratio,f1_ratio,accuracy_ratio
SOM,1.5,0.8000000000000003,0.11221122112211221,0.068,0.08468244084682441,0.265,0.41728395061728396,0.338,0.3734806629834254,0.433,3.7187363834422658,4.970588235294118,4.410367240818979,1.6339622641509433
K-Means (Exclusive),1.5,0.8000000000000003,0.8752362948960303,0.926,0.8999028182701652,0.897,0.8671726755218216,0.914,0.8899707887049659,0.887,0.9907869230044138,0.9870410367170627,0.9889632198460151,0.9888517279821628
DBSCAN (Density),1.5,0.8000000000000003,0.2857142857142857,0.004,0.007889546351084813,0.497,0.5,1.0,0.6666666666666666,0.5,1.75,250.0,84.49999999999999,1.0060362173038229
Agglomerative (Hierarchical),1.5,0.8000000000000003,0.05491990846681922,0.048,0.051227321237993596,0.111,0.8501026694045175,0.828,0.8389057750759878,0.841,15.478952772073924,17.25,16.37613981762918,7.576576576576576
GMM (Probabilistic),1.5,0.8000000000000003,0.871268656716418,0.934,0.9015444015444015,0.898,0.8664192949907236,0.934,0.8989412897016362,0.895,0.99443413729128,1.0,0.9971126082771897,0.9966592427616926
SOM,2.0,0.2,0.684931506849315,1.0,0.8130081300813008,0.77,0.4378238341968912,0.338,0.38148984198645597,0.452,0.6392227979274612,0.338,0.46923250564334085,0.587012987012987
K-Means (Exclusive),2.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.0,0.2,1.0,1.0,1.0,1.0,0.5654911838790933,0.898,0.6939721792890263,0.604,0.5654911838790933,0.898,0.6939721792890263,0.604
Agglomerative (Hierarchical),2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),2.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.0,0.30000000000000004,0.6729475100942126,1.0,0.8045052292839904,0.757,0.06818181818181818,0.036,0.04712041884816754,0.272,0.10131818181818182,0.036,0.058570680628272254,0.35931307793923384
K-Means (Exclusive),2.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.0,0.30000000000000004,1.0,1.0,1.0,1.0,0.5154867256637168,0.932,0.6638176638176638,0.528,0.5154867256637168,0.932,0.6638176638176638,0.528
Agglomerative (Hierarchical),2.0,0.30000000000000004,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),2.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.0,0.4000000000000001,0.03237410071942446,0.018,0.02313624678663239,0.24,0.6045751633986928,0.74,0.6654676258992805,0.628,18.674655047204066,41.111111111111114,28.762989608313347,2.6166666666666667
K-Means (Exclusive),2.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.0,0.4000000000000001,0.9960159362549801,1.0,0.998003992015968,0.998,0.5099476439790576,0.974,0.6694158075601374,0.519,0.5119874345549738,0.974,0.6707546391752577,0.5200400801603207
Agglomerative (Hierarchical),2.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),2.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.0,0.5000000000000001,0.24186046511627907,0.104,0.14545454545454545,0.389,0.4095744680851064,0.308,0.3515981735159817,0.432,1.6934328968903438,2.9615384615384617,2.4172374429223744,1.1105398457583546
K-Means (Exclusive),2.0,0.5000000000000001,0.9979919678714859,0.994,0.9959919839679359,0.996,0.9979919678714859,0.994,0.9959919839679359,0.996,1.0,1.0,1.0,1.0
DBSCAN (Density),2.0,0.5000000000000001,0.0,0.0,0.0,0.5,0.49640287769784175,0.966,0.6558044806517311,0.493,0.0,0.0,0.0,0.986
Agglomerative (Hierarchical),2.0,0.5000000000000001,0.0,0.0,0.0,0.002,0.0099601593625498,0.01,0.00998003992015968,0.008,0.0,0.0,0.0,4.0
GMM (Probabilistic),2.0,0.5000000000000001,0.9979959919839679,0.996,0.996996996996997,0.997,0.9979959919839679,0.996,0.996996996996997,0.997,1.0,1.0,1.0,1.0
SOM,2.0,0.6000000000000001,0.6093023255813953,0.524,0.5634408602150538,0.594,0.1832797427652733,0.114,0.1405672009864365,0.303,0.30080263125598294,0.21755725190839695,0.2494799559492098,0.51010101010101
K-Means (Exclusive),2.0,0.6000000000000001,0.9899799599198397,0.988,0.988988988988989,0.989,0.9899799599198397,0.988,0.988988988988989,0.989,1.0,1.0,1.0,1.0
DBSCAN (Density),2.0,0.6000000000000001,0.75,0.006,0.011904761904761904,0.502,0.49748743718592964,0.99,0.6622073578595318,0.495,0.6633165829145728,165.0,55.62541806020067,0.9860557768924303
Agglomerative (Hierarchical),2.0,0.6000000000000001,0.9939024390243902,0.978,0.9858870967741935,0.986,0.9780876494023905,0.982,0.9800399201596807,0.98,0.9840881871287855,1.0040899795501022,0.99406912147076,0.9939148073022313
GMM (Probabilistic),2.0,0.6000000000000001,0.9899799599198397,0.988,0.988988988988989,0.989,0.9919678714859438,0.988,0.9899799599198397,0.99,1.002008032128514,1.0,1.001002004008016,1.0010111223458038
SOM,2.0,0.7000000000000002,0.4991181657848324,0.566,0.5304592314901593,0.499,0.5985533453887885,0.662,0.6286799620132953,0.609,1.1992217202665834,1.1696113074204948,1.1851616951734738,1.220440881763527
K-Means (Exclusive),2.0,0.7000000000000002,0.9880478087649402,0.992,0.9900199600798403,0.99,0.9665354330708661,0.982,0.9742063492063492,0.974,0.9782273939547879,0.9899193548387096,0.9840269777265745,0.9838383838383838
DBSCAN (Density),2.0,0.7000000000000002,0.0,0.0,0.0,0.499,0.5025125628140703,1.0,0.6688963210702341,0.505,0.0,0.0,0.0,1.0120240480961924
Agglomerative (Hierarchical),2.0,0.7000000000000002,0.002232142857142857,0.002,0.002109704641350211,0.054,0.01141552511415525,0.01,0.010660980810234541,0.072,5.114155251141552,5.0,5.053304904051173,1.3333333333333333
GMM (Probabilistic),2.0,0.7000000000000002,0.980276134122288,0.994,0.9870903674280039,0.987,0.9783037475345168,0.992,0.9851042701092354,0.985,0.9979879275653923,0.9979879275653923,0.9979879275653925,0.9979736575481256
SOM,2.0,0.8000000000000003,0.24923076923076923,0.162,0.19636363636363635,0.337,0.4350282485875706,0.308,0.36065573770491804,0.454,1.7454837134686476,1.9012345679012346,1.8366727383120827,1.347181008902077
K-Means (Exclusive),2.0,0.8000000000000003,0.9650924024640657,0.94,0.9523809523809523,0.953,0.9585062240663901,0.924,0.9409368635437881,0.942,0.9931755981283659,0.9829787234042554,0.9879837067209776,0.9884575026232948
DBSCAN (Density),2.0,0.8000000000000003,0.3333333333333333,0.002,0.003976143141153081,0.499,0.5035246727089627,1.0,0.6697923643670463,0.507,1.5105740181268883,500.0,168.45277963831214,1.0160320641282565
Agglomerative (Hierarchical),2.0,0.8000000000000003,0.05813953488372093,0.06,0.05905511811023622,0.044,0.05219206680584551,0.05,0.05107252298263534,0.071,0.8977035490605428,0.8333333333333334,0.8648280558392918,1.6136363636363635
GMM (Probabilistic),2.0,0.8000000000000003,0.9651639344262295,0.942,0.9534412955465587,0.954,0.9612244897959183,0.942,0.9515151515151515,0.952,0.9959183673469387,1.0,0.9979797979797981,0.9979035639412998
SOM,2.5,0.2,0.7440476190476191,1.0,0.8532423208191127,0.828,0.6451612903225806,0.88,0.7445008460236887,0.698,0.8670967741935484,0.88,0.8725549915397631,0.8429951690821256
K-Means (Exclusive),2.5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.5,0.2,1.0,1.0,1.0,1.0,0.5098039215686274,0.572,0.5391140433553252,0.511,0.5098039215686274,0.572,0.5391140433553252,0.511
Agglomerative (Hierarchical),2.5,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),2.5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.5,0.30000000000000004,0.006060606060606061,0.004,0.004819277108433735,0.174,0.20860927152317882,0.126,0.1571072319201995,0.324,34.420529801324506,31.5,32.599750623441395,1.8620689655172415
K-Means (Exclusive),2.5,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.5,0.30000000000000004,1.0,1.0,1.0,1.0,0.5401785714285714,0.968,0.6934097421203438,0.572,0.5401785714285714,0.968,0.6934097421203438,0.572
Agglomerative (Hierarchical),2.5,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),2.5,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.5,0.4000000000000001,0.622568093385214,0.96,0.7553107789142408,0.689,0.14052287581699346,0.086,0.10669975186104218,0.28,0.22571486928104575,0.08958333333333333,0.1412660256410256,0.4063860667634253
K-Means (Exclusive),2.5,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.5,0.4000000000000001,1.0,1.0,1.0,1.0,0.47964796479647964,0.872,0.6188786373314408,0.463,0.47964796479647964,0.872,0.6188786373314408,0.463
Agglomerative (Hierarchical),2.5,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GMM (Probabilistic),2.5,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.5,0.5000000000000001,0.687757909215956,1.0,0.8149959250203749,0.773,0.4081196581196581,0.382,0.39462809917355374,0.414,0.5934059829059829,0.382,0.48420867768595044,0.5355756791720568
K-Means (Exclusive),2.5,0.5000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.5,0.5000000000000001,1.0,1.0,1.0,1.0,0.5015416238437821,0.976,0.6625933469110659,0.503,0.5015416238437821,0.976,0.6625933469110659,0.503
Agglomerative (Hierarchical),2.5,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),2.5,0.5000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.5,0.6000000000000001,0.6809116809116809,0.956,0.7953410981697171,0.754,0.4779270633397313,0.498,0.4877571008814887,0.477,0.7018928838169276,0.5209205020920502,0.6132678193091522,0.6326259946949602
K-Means (Exclusive),2.5,0.6000000000000001,0.9960079840319361,0.998,0.997002997002997,0.997,0.9940119760479041,0.996,0.995004995004995,0.995,0.9979959919839679,0.9979959919839679,0.9979959919839679,0.9979939819458375
DBSCAN (Density),2.5,0.6000000000000001,0.0,0.0,0.0,0.5,0.49897750511247446,0.976,0.6603518267929634,0.498,0.0,0.0,0.0,0.996
Agglomerative (Hierarchical),2.5,0.6000000000000001,0.9900990099009901,1.0,0.9950248756218906,0.995,0.9861111111111112,0.994,0.9900398406374502,0.99,0.9959722222222223,0.994,0.9949900398406374,0.9949748743718593
GMM (Probabilistic),2.5,0.6000000000000001,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,1.0,1.0,1.0,1.0
SOM,2.5,0.7000000000000002,0.0,0.0,0.0,0.244,0.07272727272727272,0.04,0.05161290322580645,0.265,0.0,0.0,0.0,1.0860655737704918
K-Means (Exclusive),2.5,0.7000000000000002,0.9960079840319361,0.998,0.997002997002997,0.997,0.9880952380952381,0.996,0.9920318725099602,0.992,0.9920555396507301,0.9979959919839679,0.9950139322469641,0.9949849548645938
DBSCAN (Density),2.5,0.7000000000000002,0.3333333333333333,0.002,0.003976143141153081,0.499,0.5025125628140703,1.0,0.6688963210702341,0.505,1.507537688442211,500.0,168.2274247491639,1.0120240480961924
Agglomerative (Hierarchical),2.5,0.7000000000000002,0.9900398406374502,0.994,0.9920159680638723,0.992,0.993963782696177,0.988,0.9909729187562688,0.991,1.0039634183369837,0.993963782696177,0.9989485559293575,0.998991935483871
GMM (Probabilistic),2.5,0.7000000000000002,0.9960079840319361,0.998,0.997002997002997,0.997,0.9960079840319361,0.998,0.997002997002997,0.997,1.0,1.0,1.0,1.0
SOM,2.5,0.8000000000000003,0.44398340248962653,0.428,0.43584521384928715,0.446,0.44221105527638194,0.352,0.39198218262806234,0.454,0.9960080777720379,0.822429906542056,0.8993609891139188,1.0179372197309418
K-Means (Exclusive),2.5,0.8000000000000003,0.9744094488188977,0.99,0.9821428571428571,0.982,0.9722772277227723,0.982,0.9771144278606965,0.977,0.9978117811781178,0.9919191919191919,0.994880144730891,0.994908350305499
DBSCAN (Density),2.5,0.8000000000000003,0.0,0.0,0.0,0.5,0.5025125628140703,1.0,0.6688963210702341,0.505,0.0,0.0,0.0,1.01
Agglomerative (Hierarchical),2.5,0.8000000000000003,0.004282655246252677,0.004,0.004136504653567736,0.037,0.9739478957915831,0.972,0.972972972972973,0.973,227.41683366733466,243.0,235.21621621621622,26.2972972972973
GMM (Probabilistic),2.5,0.8000000000000003,0.9726027397260274,0.994,0.9831849653808111,0.983,0.9744094488188977,0.99,0.9821428571428571,0.982,1.001857602306754,0.9959758551307847,0.9989400689853405,0.9989827060020345
SOM,3.0,0.2,0.0,0.0,0.0,0.285,0.3006535947712418,0.184,0.228287841191067,0.378,0.0,0.0,0.0,1.3263157894736843
K-Means (Exclusive),3.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.2,1.0,1.0,1.0,1.0,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472
Agglomerative (Hierarchical),3.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),3.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,3.0,0.30000000000000004,0.0,0.0,0.0,0.239,0.0,0.0,0.0,0.27,0.0,0.0,0.0,1.1297071129707115
K-Means (Exclusive),3.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.30000000000000004,1.0,1.0,1.0,1.0,0.4292803970223325,0.692,0.5298621745788668,0.386,0.4292803970223325,0.692,0.5298621745788668,0.386
Agglomerative (Hierarchical),3.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GMM (Probabilistic),3.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,3.0,0.4000000000000001,0.0,0.0,0.0,0.264,0.47401247401247404,0.456,0.4648318042813456,0.475,0.0,0.0,0.0,1.799242424242424
K-Means (Exclusive),3.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.4000000000000001,1.0,1.0,1.0,1.0,0.48651817116060964,0.83,0.6134515890613451,0.477,0.48651817116060964,0.83,0.6134515890613451,0.477
Agglomerative (Hierarchical),3.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GMM (Probabilistic),3.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,3.0,0.5000000000000001,0.6124223602484472,0.986,0.7555555555555555,0.681,0.551056338028169,0.626,0.5861423220973783,0.558,0.8997978744679027,0.6348884381338743,0.7757766027759418,0.8193832599118943
K-Means (Exclusive),3.0,0.5000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.5000000000000001,1.0,1.0,1.0,1.0,0.48775292864749736,0.916,0.6365531619179986,0.477,0.48775292864749736,0.916,0.6365531619179986,0.477
Agglomerative (Hierarchical),3.0,0.5000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GMM (Probabilistic),3.0,0.5000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,3.0,0.6000000000000001,0.6777777777777778,0.976,0.8,0.756,0.4925925925925926,0.532,0.5115384615384615,0.492,0.7267759562841529,0.5450819672131147,0.6394230769230769,0.6507936507936508
K-Means (Exclusive),3.0,0.6000000000000001,0.998003992015968,1.0,0.999000999000999,0.999,0.998003992015968,1.0,0.999000999000999,0.999,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.6000000000000001,0.0,0.0,0.0,0.499,0.5067637877211238,0.974,0.6666666666666666,0.513,0.0,0.0,0.0,1.028056112224449
Agglomerative (Hierarchical),3.0,0.6000000000000001,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),3.0,0.6000000000000001,0.998003992015968,1.0,0.999000999000999,0.999,1.0,1.0,1.0,1.0,1.002,1.0,1.001,1.001001001001001
SOM,3.0,0.7000000000000002,0.1271186440677966,0.06,0.08152173913043478,0.324,0.08524590163934426,0.052,0.06459627329192547,0.247,0.6706010928961749,0.8666666666666667,0.7923809523809524,0.7623456790123456
K-Means (Exclusive),3.0,0.7000000000000002,0.9959839357429718,0.992,0.9939879759519038,0.994,0.9939759036144579,0.99,0.9919839679358717,0.992,0.997983870967742,0.9979838709677419,0.9979838709677419,0.9979879275653923
DBSCAN (Density),3.0,0.7000000000000002,0.0,0.0,0.0,0.5,0.5078864353312302,0.966,0.6657477601654032,0.515,0.0,0.0,0.0,1.03
Agglomerative (Hierarchical),3.0,0.7000000000000002,0.004056795131845842,0.004,0.004028197381671702,0.011,1.0,0.978,0.9888776541961577,0.989,246.5,244.5,245.48887765419616,89.9090909090909
GMM (Probabilistic),3.0,0.7000000000000002,0.9979879275653923,0.992,0.9949849548645938,0.995,0.9979879275653923,0.992,0.9949849548645938,0.995,1.0,1.0,1.0,1.0
SOM,3.0,0.8000000000000003,0.5700389105058365,0.586,0.5779092702169625,0.572,0.5570247933884298,0.674,0.6099547511312218,0.569,0.9771697740670748,1.150170648464164,1.0554507127082917,0.9947552447552448
K-Means (Exclusive),3.0,0.8000000000000003,0.9940119760479041,0.996,0.995004995004995,0.995,0.9900596421471173,0.996,0.9930209371884346,0.993,0.996023856858847,1.0,0.9980059820538385,0.9979899497487437
DBSCAN (Density),3.0,0.8000000000000003,1.0,0.002,0.003992015968063872,0.501,0.49898785425101216,0.986,0.6626344086021505,0.498,0.49898785425101216,493.0,165.98991935483872,0.9940119760479041
Agglomerative (Hierarchical),3.0,0.8000000000000003,0.017716535433070866,0.018,0.017857142857142856,0.01,0.9959349593495935,0.98,0.9879032258064516,0.988,56.21499548328817,54.44444444444445,55.322580645161295,98.8
GMM (Probabilistic),3.0,0.8000000000000003,0.9920318725099602,0.996,0.9940119760479041,0.994,0.9940119760479041,0.996,0.995004995004995,0.995,1.001996007984032,1.0,1.000999000999001,1.0010060362173039
