method,cluster_distance,cluster_std,simple_precision,simple_recall,simple_f1,simple_accuracy,extended_precision,extended_recall,extended_f1,extended_accuracy,precision_ratio,recall_ratio,f1_ratio,accuracy_ratio
Agglomerative (Hierarchical),1.5,0.7000000000000002,0.00819672131147541,0.006,0.006928406466512702,0.14,0.11067961165048544,0.114,0.1123152709359606,0.099,13.502912621359224,19.0,16.210837438423646,0.7071428571428571
GMM (Probabilistic),1.5,0.7000000000000002,0.9114173228346457,0.926,0.9186507936507936,0.918,0.9213709677419355,0.914,0.9176706827309237,0.918,1.010921061798927,0.9870410367170627,0.9989330974004008,1.0
SOM,1.5,0.8000000000000003,0.40607734806629836,0.294,0.34106728538283065,0.432,0.5823429541595926,0.686,0.6299357208448118,0.597,1.4340690435766836,2.3333333333333335,1.8469543924089378,1.3819444444444444
K-Means (Exclusive),1.5,0.8000000000000003,0.8891089108910891,0.898,0.8935323383084577,0.893,0.8563218390804598,0.894,0.8747553816046967,0.872,0.9631236720169982,0.9955456570155902,0.9789856999028065,0.9764837625979843
DBSCAN (Density),1.5,0.8000000000000003,0.5,0.01,0.0196078431372549,0.5,0.5,1.0,0.6666666666666666,0.5,1.0,100.0,34.0,1.0
Agglomerative (Hierarchical),1.5,0.8000000000000003,0.038461538461538464,0.026,0.031026252983293555,0.188,0.8951965065502183,0.82,0.8559498956158664,0.862,23.275109170305676,31.538461538461537,27.587923558696005,4.585106382978723
GMM (Probabilistic),1.5,0.8000000000000003,0.8877952755905512,0.902,0.8948412698412699,0.894,0.8666666666666667,0.91,0.8878048780487805,0.885,0.9762010347376202,1.0088691796008868,0.9921367151587258,0.9899328859060402
SOM,2.0,0.2,0.0,0.0,0.0,0.24,0.32550335570469796,0.194,0.24310776942355888,0.396,0.0,0.0,0.0,1.6500000000000001
K-Means (Exclusive),2.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.0,0.2,1.0,1.0,1.0,1.0,0.5409429280397022,0.872,0.667687595712098,0.566,0.5409429280397022,0.872,0.667687595712098,0.566
Agglomerative (Hierarchical),2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),2.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.0,0.30000000000000004,0.6906077348066298,1.0,0.8169934640522876,0.776,0.20512820512820512,0.112,0.1448900388098318,0.339,0.297025641025641,0.112,0.17734540750323413,0.4368556701030928
K-Means (Exclusive),2.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.0,0.30000000000000004,1.0,1.0,1.0,1.0,0.47219069239500566,0.832,0.6024619840695149,0.451,0.47219069239500566,0.832,0.6024619840695149,0.451
Agglomerative (Hierarchical),2.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GMM (Probabilistic),2.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.0,0.4000000000000001,0.6731843575418994,0.964,0.7927631578947368,0.748,0.2033898305084746,0.12,0.1509433962264151,0.325,0.30213095154370917,0.12448132780082988,0.19040162843498004,0.4344919786096257
K-Means (Exclusive),2.0,0.4000000000000001,1.0,1.0,1.0,1.0,0.998003992015968,1.0,0.999000999000999,0.999,0.998003992015968,1.0,0.999000999000999,0.999
DBSCAN (Density),2.0,0.4000000000000001,0.0,0.0,0.0,0.498,0.5046343975283213,0.98,0.6662134602311353,0.509,0.0,0.0,0.0,1.0220883534136547
Agglomerative (Hierarchical),2.0,0.4000000000000001,0.0,0.0,0.0,0.001,0.9940357852882704,1.0,0.9970089730807578,0.997,0.0,0.0,0.0,997.0
GMM (Probabilistic),2.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.0,0.5000000000000001,0.23976608187134502,0.164,0.19477434679334918,0.322,0.642512077294686,0.798,0.711864406779661,0.677,2.679745493107105,4.865853658536586,3.6548160396858203,2.1024844720496896
K-Means (Exclusive),2.0,0.5000000000000001,0.9979959919839679,0.996,0.996996996996997,0.997,0.9979959919839679,0.996,0.996996996996997,0.997,1.0,1.0,1.0,1.0
DBSCAN (Density),2.0,0.5000000000000001,0.0,0.0,0.0,0.5,0.5020491803278688,0.98,0.6639566395663956,0.504,0.0,0.0,0.0,1.008
Agglomerative (Hierarchical),2.0,0.5000000000000001,0.005988023952095809,0.006,0.005994005994005994,0.005,1.0,0.986,0.9929506545820745,0.993,167.0,164.33333333333331,165.65726753944276,198.6
GMM (Probabilistic),2.0,0.5000000000000001,0.9979959919839679,0.996,0.996996996996997,0.997,0.9979959919839679,0.996,0.996996996996997,0.997,1.0,1.0,1.0,1.0
SOM,2.0,0.6000000000000001,0.3877551020408163,0.38,0.3838383838383838,0.39,0.6,0.696,0.6444444444444445,0.616,1.5473684210526315,1.831578947368421,1.678947368421053,1.5794871794871794
K-Means (Exclusive),2.0,0.6000000000000001,0.9939516129032258,0.986,0.9899598393574297,0.99,0.986,0.986,0.986,0.986,0.992,1.0,0.996,0.9959595959595959
DBSCAN (Density),2.0,0.6000000000000001,0.0,0.0,0.0,0.499,0.5117707267144319,1.0,0.6770480704129993,0.523,0.0,0.0,0.0,1.0480961923847696
Agglomerative (Hierarchical),2.0,0.6000000000000001,0.00404040404040404,0.004,0.004020100502512563,0.009,0.9916839916839917,0.954,0.9724770642201835,0.973,245.44178794178794,238.49999999999997,241.90366972477062,108.11111111111111
GMM (Probabilistic),2.0,0.6000000000000001,0.9880239520958084,0.99,0.989010989010989,0.989,0.9860834990059643,0.992,0.9890329012961117,0.989,0.9980360262666426,1.002020202020202,1.0000221557549573,1.0
SOM,2.0,0.7000000000000002,0.42946058091286304,0.414,0.4215885947046843,0.432,0.5914529914529915,0.692,0.6377880184331797,0.607,1.3771997192287049,1.6714975845410627,1.512820855317349,1.4050925925925926
K-Means (Exclusive),2.0,0.7000000000000002,0.9701195219123506,0.974,0.9720558882235529,0.972,0.9582504970178927,0.964,0.9611166500498505,0.961,0.987765399390107,0.9897330595482546,0.9887462868069303,0.9886831275720165
DBSCAN (Density),2.0,0.7000000000000002,0.6666666666666666,0.004,0.007952286282306162,0.501,0.5,0.99,0.6644295302013423,0.5,0.75,247.5,83.5520134228188,0.998003992015968
Agglomerative (Hierarchical),2.0,0.7000000000000002,0.9691358024691358,0.942,0.9553752535496958,0.956,0.043824701195219126,0.044,0.043912175648702596,0.042,0.04522039231608598,0.04670912951167728,0.04596327514821737,0.04393305439330544
GMM (Probabilistic),2.0,0.7000000000000002,0.9681908548707754,0.974,0.9710867397806581,0.971,0.9641434262948207,0.968,0.9660678642714571,0.966,0.9958195963578949,0.9938398357289527,0.9948316918524347,0.9948506694129763
SOM,2.0,0.8000000000000003,0.08796296296296297,0.038,0.05307262569832402,0.322,0.08383233532934131,0.056,0.0671462829736211,0.222,0.9530412858493539,1.473684210526316,1.2651773318187556,0.6894409937888198
K-Means (Exclusive),2.0,0.8000000000000003,0.9621513944223108,0.966,0.9640718562874252,0.964,0.9478957915831663,0.946,0.9469469469469469,0.947,0.9851836177531045,0.979296066252588,0.9822368952803735,0.9823651452282157
DBSCAN (Density),2.0,0.8000000000000003,0.8333333333333334,0.01,0.019762845849802372,0.504,0.5,1.0,0.6666666666666666,0.5,0.6,100.0,33.733333333333334,0.9920634920634921
Agglomerative (Hierarchical),2.0,0.8000000000000003,0.9723404255319149,0.914,0.9422680412371134,0.944,0.020179372197309416,0.018,0.019027484143763214,0.072,0.020753402478633318,0.019693654266958422,0.020193281859354834,0.07627118644067797
GMM (Probabilistic),2.0,0.8000000000000003,0.963855421686747,0.96,0.9619238476953907,0.962,0.9636363636363636,0.954,0.9587939698492463,0.959,0.9997727272727273,0.99375,0.996746231155779,0.9968814968814969
SOM,2.5,0.2,0.6811989100817438,1.0,0.8103727714748784,0.766,0.7018284106891702,0.998,0.82411230388109,0.787,1.030284106891702,0.998,1.0169545829892652,1.0274151436031331
K-Means (Exclusive),2.5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.5,0.2,1.0,1.0,1.0,1.0,0.5193929173693086,0.616,0.5635864592863677,0.523,0.5193929173693086,0.616,0.5635864592863677,0.523
Agglomerative (Hierarchical),2.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),2.5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.5,0.30000000000000004,0.0,0.0,0.0,0.269,0.5930599369085173,0.752,0.6631393298059964,0.618,0.0,0.0,0.0,2.2973977695167282
K-Means (Exclusive),2.5,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.5,0.30000000000000004,1.0,1.0,1.0,1.0,0.5076335877862596,0.798,0.6205287713841369,0.512,0.5076335877862596,0.798,0.6205287713841369,0.512
Agglomerative (Hierarchical),2.5,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),2.5,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.5,0.4000000000000001,0.6364942528735632,0.886,0.7408026755852842,0.69,0.5843270868824532,0.686,0.6310947562097516,0.599,0.9180398475624998,0.7742663656884876,0.8519066912267077,0.8681159420289856
K-Means (Exclusive),2.5,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.5,0.4000000000000001,1.0,1.0,1.0,1.0,0.508937960042061,0.968,0.6671261199172984,0.517,0.508937960042061,0.968,0.6671261199172984,0.517
Agglomerative (Hierarchical),2.5,0.4000000000000001,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),2.5,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.5,0.5000000000000001,0.02768166089965398,0.016,0.020278833967046894,0.227,0.24183006535947713,0.148,0.18362282878411912,0.342,8.73611111111111,9.25,9.054900744416875,1.5066079295154187
K-Means (Exclusive),2.5,0.5000000000000001,1.0,0.998,0.998998998998999,0.999,1.0,0.998,0.998998998998999,0.999,1.0,1.0,1.0,1.0
DBSCAN (Density),2.5,0.5000000000000001,0.0,0.0,0.0,0.5,0.5020964360587002,0.958,0.6588720770288858,0.504,0.0,0.0,0.0,1.008
Agglomerative (Hierarchical),2.5,0.5000000000000001,1.0,0.998,0.998998998998999,0.999,0.998003992015968,1.0,0.999000999000999,0.999,0.998003992015968,1.002004008016032,1.00000200200601,1.0
GMM (Probabilistic),2.5,0.5000000000000001,1.0,0.998,0.998998998998999,0.999,1.0,0.998,0.998998998998999,0.999,1.0,1.0,1.0,1.0
SOM,2.5,0.6000000000000001,0.0,0.0,0.0,0.218,0.6107954545454546,0.86,0.7142857142857143,0.656,0.0,0.0,0.0,3.0091743119266057
K-Means (Exclusive),2.5,0.6000000000000001,1.0,0.998,0.998998998998999,0.999,0.9940239043824701,0.998,0.9960079840319361,0.996,0.9940239043824701,1.0,0.9970059880239521,0.996996996996997
DBSCAN (Density),2.5,0.6000000000000001,0.0,0.0,0.0,0.5,0.5040816326530613,0.988,0.6675675675675675,0.508,0.0,0.0,0.0,1.016
Agglomerative (Hierarchical),2.5,0.6000000000000001,0.00398406374501992,0.004,0.003992015968063872,0.002,0.004008016032064128,0.004,0.004004004004004004,0.005,1.006012024048096,1.0,1.003003003003003,2.5
GMM (Probabilistic),2.5,0.6000000000000001,0.9960159362549801,1.0,0.998003992015968,0.998,0.998003992015968,1.0,0.999000999000999,0.999,1.001996007984032,1.0,1.000999000999001,1.001002004008016
SOM,2.5,0.7000000000000002,0.6816939890710383,0.998,0.810064935064935,0.766,0.6244477172312224,0.848,0.719253604749788,0.669,0.9160235050365827,0.8496993987975952,0.8878962335187763,0.8733681462140993
K-Means (Exclusive),2.5,0.7000000000000002,0.9900596421471173,0.996,0.9930209371884346,0.993,0.9860834990059643,0.992,0.9890329012961117,0.989,0.995983935742972,0.9959839357429718,0.995983935742972,0.9959718026183283
DBSCAN (Density),2.5,0.7000000000000002,0.0,0.0,0.0,0.5,0.5,0.98,0.6621621621621622,0.5,0.0,0.0,0.0,1.0
Agglomerative (Hierarchical),2.5,0.7000000000000002,0.9861386138613861,0.996,0.991044776119403,0.991,0.9782608695652174,0.99,0.9840954274353877,0.984,0.9920115243583028,0.9939759036144579,0.9929878559965508,0.992936427850656
GMM (Probabilistic),2.5,0.7000000000000002,0.9900596421471173,0.996,0.9930209371884346,0.993,0.9900793650793651,0.998,0.9940239043824701,0.994,1.000019920953656,1.002008032128514,1.0010100161602586,1.001007049345418
SOM,2.5,0.8000000000000003,0.048507462686567165,0.026,0.033854166666666664,0.258,0.12149532710280374,0.052,0.07282913165266107,0.338,2.5046728971962615,2.0,2.151260504201681,1.310077519379845
K-Means (Exclusive),2.5,0.8000000000000003,0.9781312127236581,0.984,0.9810568295114656,0.981,0.978,0.978,0.978,0.978,0.9998658536585365,0.9939024390243902,0.9968841463414635,0.9969418960244648
DBSCAN (Density),2.5,0.8000000000000003,0.6666666666666666,0.004,0.007952286282306162,0.501,0.5030181086519114,1.0,0.6693440428380187,0.506,0.7545271629778671,250.0,84.17001338688087,1.0099800399201597
Agglomerative (Hierarchical),2.5,0.8000000000000003,0.01016260162601626,0.01,0.010080645161290322,0.018,0.020161290322580645,0.02,0.020080321285140562,0.024,1.9838709677419355,2.0,1.991967871485944,1.3333333333333335
GMM (Probabilistic),2.5,0.8000000000000003,0.9762376237623762,0.986,0.981094527363184,0.981,0.9762376237623762,0.986,0.981094527363184,0.981,1.0,1.0,1.0,1.0
SOM,3.0,0.2,0.6756756756756757,1.0,0.8064516129032258,0.76,0.6269230769230769,0.978,0.7640625,0.698,0.9278461538461539,0.978,0.9474375,0.9184210526315789
K-Means (Exclusive),3.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.2,1.0,1.0,1.0,1.0,0.6753069577080492,0.99,0.8029197080291971,0.757,0.6753069577080492,0.99,0.8029197080291971,0.757
Agglomerative (Hierarchical),3.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),3.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,3.0,0.30000000000000004,0.6112469437652812,1.0,0.7587253414264037,0.682,0.6494708994708994,0.982,0.7818471337579618,0.726,1.0625343915343914,0.982,1.0304745222929936,1.064516129032258
K-Means (Exclusive),3.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.30000000000000004,1.0,1.0,1.0,1.0,0.4559659090909091,0.642,0.5332225913621262,0.438,0.4559659090909091,0.642,0.5332225913621262,0.438
Agglomerative (Hierarchical),3.0,0.30000000000000004,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),3.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,3.0,0.4000000000000001,0.6925207756232687,1.0,0.8183306055646481,0.778,0.0,0.0,0.0,0.276,0.0,0.0,0.0,0.35475578406169667
K-Means (Exclusive),3.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.4000000000000001,1.0,1.0,1.0,1.0,0.5088161209068011,0.808,0.624420401854714,0.514,0.5088161209068011,0.808,0.624420401854714,0.514
Agglomerative (Hierarchical),3.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GMM (Probabilistic),3.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,3.0,0.5000000000000001,0.07062146892655367,0.05,0.0585480093676815,0.196,0.6773722627737226,0.928,0.7831223628691983,0.743,9.591591240875912,18.56,13.375729957805907,3.790816326530612
K-Means (Exclusive),3.0,0.5000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.5000000000000001,1.0,1.0,1.0,1.0,0.5053648068669528,0.942,0.6578212290502793,0.51,0.5053648068669528,0.942,0.6578212290502793,0.51
Agglomerative (Hierarchical),3.0,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),3.0,0.5000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,3.0,0.6000000000000001,0.7070707070707071,0.98,0.8214585079631181,0.787,0.3002680965147453,0.224,0.2565864833906071,0.351,0.4246648793565683,0.2285714285714286,0.31235477008672885,0.445997458703939
K-Means (Exclusive),3.0,0.6000000000000001,1.0,1.0,1.0,1.0,0.998,0.998,0.998,0.998,0.998,0.998,0.998,0.998
DBSCAN (Density),3.0,0.6000000000000001,0.0,0.0,0.0,0.499,0.5021008403361344,0.956,0.6584022038567493,0.504,0.0,0.0,0.0,1.0100200400801602
Agglomerative (Hierarchical),3.0,0.6000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GMM (Probabilistic),3.0,0.6000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,3.0,0.7000000000000002,0.0,0.0,0.0,0.255,0.6364963503649635,0.872,0.7358649789029535,0.687,0.0,0.0,0.0,2.6941176470588237
K-Means (Exclusive),3.0,0.7000000000000002,0.998003992015968,1.0,0.999000999000999,0.999,0.9960079840319361,0.998,0.997002997002997,0.997,0.9980000000000001,0.998,0.998,0.997997997997998
DBSCAN (Density),3.0,0.7000000000000002,0.0,0.0,0.0,0.5,0.49420442571127504,0.938,0.6473429951690821,0.489,0.0,0.0,0.0,0.978
Agglomerative (Hierarchical),3.0,0.7000000000000002,0.001996007984031936,0.002,0.001998001998001998,0.001,0.0,0.0,0.0,0.003,0.0,0.0,0.0,3.0
GMM (Probabilistic),3.0,0.7000000000000002,0.998003992015968,1.0,0.999000999000999,0.999,0.998003992015968,1.0,0.999000999000999,0.999,1.0,1.0,1.0,1.0
SOM,3.0,0.8000000000000003,0.6737481031866465,0.888,0.7661777394305436,0.729,0.44314868804664725,0.304,0.36061684460260973,0.461,0.657736453654821,0.34234234234234234,0.4706699582144422,0.6323731138545954
K-Means (Exclusive),3.0,0.8000000000000003,0.9959919839679359,0.994,0.994994994994995,0.995,0.996,0.996,0.996,0.996,1.0000080482897384,1.0020120724346075,1.001010060362173,1.0010050251256282
DBSCAN (Density),3.0,0.8000000000000003,0.5,0.002,0.00398406374501992,0.5,0.5005065856129686,0.988,0.6644250168123739,0.501,1.0010131712259371,494.0,166.77067921990584,1.002
Agglomerative (Hierarchical),3.0,0.8000000000000003,0.007984031936127744,0.008,0.007992007992007992,0.007,0.9979674796747967,0.982,0.9899193548387096,0.99,124.9954268292683,122.75,123.86365927419354,141.42857142857142
GMM (Probabilistic),3.0,0.8000000000000003,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,1.0,1.0,1.0,1.0
