method,cluster_distance,cluster_std,simple_precision,simple_recall,simple_f1,simple_accuracy,extended_precision,extended_recall,extended_f1,extended_accuracy,precision_ratio,recall_ratio,f1_ratio,accuracy_ratio
GMM (Probabilistic),1.5,0.7000000000000002,0.9334637964774951,0.954,0.9436201780415431,0.943,0.9192307692307692,0.956,0.9372549019607843,0.936,0.9847524592807612,1.0020964360587001,0.9932544086817117,0.9925768822905622
SOM,1.5,0.8000000000000003,0.3562005277044855,0.27,0.30716723549488056,0.391,0.4519906323185012,0.386,0.41639697950377563,0.459,1.268921849249718,1.4296296296296296,1.3556034999400695,1.173913043478261
K-Means (Exclusive),1.5,0.8000000000000003,0.9124236252545825,0.896,0.9041372351160444,0.905,0.8975409836065574,0.876,0.8866396761133604,0.888,0.9836888905152225,0.9776785714285714,0.9806472310584153,0.9812154696132597
DBSCAN (Density),1.5,0.8000000000000003,0.7,0.014,0.027450980392156862,0.504,0.5,1.0,0.6666666666666666,0.5,0.7142857142857143,71.42857142857143,24.285714285714285,0.9920634920634921
Agglomerative (Hierarchical),1.5,0.8000000000000003,0.8995535714285714,0.806,0.8502109704641351,0.858,0.17439703153988867,0.188,0.1809432146294514,0.149,0.1938706454835487,0.23325062034739452,0.21282154772794035,0.17365967365967366
GMM (Probabilistic),1.5,0.8000000000000003,0.9207708779443254,0.86,0.889348500517063,0.893,0.9242424242424242,0.854,0.8877338877338877,0.892,1.003770260747005,0.9930232558139535,0.99818449934729,0.9988801791713325
SOM,2.0,0.2,0.0,0.0,0.0,0.215,0.31129476584022037,0.226,0.26187717265353416,0.363,0.0,0.0,0.0,1.6883720930232557
K-Means (Exclusive),2.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.0,0.2,1.0,1.0,1.0,1.0,0.5491923641703378,0.748,0.6333615580016935,0.567,0.5491923641703378,0.748,0.6333615580016935,0.567
Agglomerative (Hierarchical),2.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),2.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.0,0.30000000000000004,0.6472972972972973,0.958,0.7725806451612903,0.718,0.4264705882352941,0.348,0.3832599118942731,0.44,0.6588480903843792,0.36325678496868474,0.4960775477545915,0.6128133704735377
K-Means (Exclusive),2.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.0,0.30000000000000004,1.0,1.0,1.0,1.0,0.5276211950394588,0.936,0.6748377793799567,0.549,0.5276211950394588,0.936,0.6748377793799567,0.549
Agglomerative (Hierarchical),2.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GMM (Probabilistic),2.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.0,0.4000000000000001,0.4344978165938865,0.398,0.4154488517745303,0.44,0.6633986928104575,0.812,0.7302158273381295,0.7,1.5268170919959272,2.040201005025126,1.757655182386754,1.5909090909090908
K-Means (Exclusive),2.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.0,0.4000000000000001,1.0,1.0,1.0,1.0,0.5063424947145877,0.958,0.6625172890733056,0.512,0.5063424947145877,0.958,0.6625172890733056,0.512
Agglomerative (Hierarchical),2.0,0.4000000000000001,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),2.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.0,0.5000000000000001,0.46153846153846156,0.48,0.47058823529411764,0.46,0.4447058823529412,0.378,0.40864864864864864,0.453,0.9635294117647059,0.7875000000000001,0.8683783783783784,0.9847826086956522
K-Means (Exclusive),2.0,0.5000000000000001,0.998003992015968,1.0,0.999000999000999,0.999,0.9960079840319361,0.998,0.997002997002997,0.997,0.9980000000000001,0.998,0.998,0.997997997997998
DBSCAN (Density),2.0,0.5000000000000001,0.3333333333333333,0.002,0.003976143141153081,0.499,0.49948293691830403,0.966,0.6584867075664622,0.499,1.498448810754912,483.0,165.60940695296526,1.0
Agglomerative (Hierarchical),2.0,0.5000000000000001,0.998,0.998,0.998,0.998,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.002004008016032064
GMM (Probabilistic),2.0,0.5000000000000001,0.998003992015968,1.0,0.999000999000999,0.999,0.998,0.998,0.998,0.998,0.999996,0.998,0.9989979999999999,0.998998998998999
SOM,2.0,0.6000000000000001,0.14705882352941177,0.08,0.10362694300518134,0.308,0.2601626016260163,0.192,0.22094361334867663,0.323,1.7691056910569107,2.4,2.1321058688147296,1.0487012987012987
K-Means (Exclusive),2.0,0.6000000000000001,0.9880952380952381,0.996,0.9920318725099602,0.992,0.9860279441117764,0.988,0.987012987012987,0.987,0.997907798860111,0.9919678714859438,0.9949408021697178,0.9949596774193549
DBSCAN (Density),2.0,0.6000000000000001,0.0,0.0,0.0,0.499,0.5055611729019212,1.0,0.6715916722632639,0.511,0.0,0.0,0.0,1.0240480961923848
Agglomerative (Hierarchical),2.0,0.6000000000000001,0.013944223107569721,0.014,0.013972055888223553,0.012,0.01593625498007968,0.016,0.015968063872255488,0.014,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1666666666666667
GMM (Probabilistic),2.0,0.6000000000000001,0.9900596421471173,0.996,0.9930209371884346,0.993,0.9900398406374502,0.994,0.9920159680638723,0.992,0.999979999679995,0.9979919678714859,0.9989879678394216,0.998992950654582
SOM,2.0,0.7000000000000002,0.009009009009009009,0.004,0.00554016620498615,0.282,0.25449101796407186,0.17,0.2038369304556355,0.336,28.24850299401198,42.5,36.79256594724221,1.1914893617021278
K-Means (Exclusive),2.0,0.7000000000000002,0.9760956175298805,0.98,0.9780439121756487,0.978,0.9795501022494888,0.958,0.9686552072800809,0.969,1.0035390843453946,0.9775510204081632,0.9904005282598378,0.9907975460122699
DBSCAN (Density),2.0,0.7000000000000002,0.0,0.0,0.0,0.498,0.5,0.99,0.6644295302013423,0.5,0.0,0.0,0.0,1.0040160642570282
Agglomerative (Hierarchical),2.0,0.7000000000000002,0.9909502262443439,0.876,0.9299363057324841,0.934,0.9628099173553719,0.932,0.9471544715447154,0.948,0.9716027019887543,1.0639269406392695,1.0185154248802761,1.0149892933618843
GMM (Probabilistic),2.0,0.7000000000000002,0.9780439121756487,0.98,0.9790209790209791,0.979,0.9759519038076152,0.974,0.974974974974975,0.975,0.9978610281788066,0.9938775510204082,0.9958672958672958,0.9959141981613892
SOM,2.0,0.8000000000000003,0.09716599190283401,0.048,0.0642570281124498,0.301,0.5424836601307189,0.498,0.5192909280500522,0.539,5.583061002178649,10.375,8.081465067778938,1.7906976744186047
K-Means (Exclusive),2.0,0.8000000000000003,0.9664031620553359,0.978,0.9721669980119284,0.972,0.951171875,0.974,0.9624505928853755,0.962,0.9842391998977505,0.9959100204498977,0.9900054155855703,0.9897119341563786
DBSCAN (Density),2.0,0.8000000000000003,0.5,0.004,0.007936507936507936,0.5,0.5025125628140703,1.0,0.6688963210702341,0.505,1.0050251256281406,250.0,84.28093645484951,1.01
Agglomerative (Hierarchical),2.0,0.8000000000000003,0.9514563106796117,0.98,0.9655172413793104,0.965,0.9723404255319149,0.914,0.9422680412371134,0.944,1.0219496309161962,0.9326530612244899,0.975920471281296,0.9782383419689119
GMM (Probabilistic),2.0,0.8000000000000003,0.9663366336633663,0.976,0.9711442786069652,0.971,0.9588235294117647,0.978,0.9683168316831683,0.968,0.9922251687560271,1.0020491803278688,0.9970885408212952,0.9969104016477858
SOM,2.5,0.2,0.0,0.0,0.0,0.308,0.07773851590106007,0.044,0.0561941251596424,0.261,0.0,0.0,0.0,0.8474025974025975
K-Means (Exclusive),2.5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.5,0.2,1.0,1.0,1.0,1.0,0.4635514018691589,0.496,0.4792270531400966,0.461,0.4635514018691589,0.496,0.4792270531400966,0.461
Agglomerative (Hierarchical),2.5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GMM (Probabilistic),2.5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.5,0.30000000000000004,0.0,0.0,0.0,0.232,0.6437587657784011,0.918,0.7568013190436933,0.705,0.0,0.0,0.0,3.0387931034482754
K-Means (Exclusive),2.5,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.5,0.30000000000000004,1.0,1.0,1.0,1.0,0.46733668341708545,0.744,0.5740740740740741,0.448,0.46733668341708545,0.744,0.5740740740740741,0.448
Agglomerative (Hierarchical),2.5,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GMM (Probabilistic),2.5,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.5,0.4000000000000001,0.6451169188445667,0.938,0.7644661776691116,0.711,0.3491271820448878,0.28,0.31076581576026635,0.379,0.5411843525514572,0.2985074626865672,0.40651349247105206,0.5330520393811533
K-Means (Exclusive),2.5,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.5,0.4000000000000001,1.0,1.0,1.0,1.0,0.48720682302771856,0.914,0.6356050069541029,0.476,0.48720682302771856,0.914,0.6356050069541029,0.476
Agglomerative (Hierarchical),2.5,0.4000000000000001,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),2.5,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.5,0.5000000000000001,0.0091324200913242,0.004,0.005563282336578581,0.285,0.2508250825082508,0.152,0.18929016189290163,0.349,27.465346534653467,38.0,34.02490660024907,1.224561403508772
K-Means (Exclusive),2.5,0.5000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),2.5,0.5000000000000001,1.0,1.0,1.0,1.0,0.5073221757322176,0.97,0.6662087912087912,0.514,0.5073221757322176,0.97,0.6662087912087912,0.514
Agglomerative (Hierarchical),2.5,0.5000000000000001,0.0,0.0,0.0,0.0,0.001996007984031936,0.002,0.001998001998001998,0.001,0.0,0.0,0.0,0.0
GMM (Probabilistic),2.5,0.5000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,2.5,0.6000000000000001,0.0040650406504065045,0.002,0.002680965147453083,0.256,0.6671575846833578,0.906,0.7684478371501272,0.727,164.120765832106,453.0,286.63104325699743,2.83984375
K-Means (Exclusive),2.5,0.6000000000000001,1.0,0.996,0.9979959919839679,0.998,1.0,0.994,0.9969909729187563,0.997,1.0,0.9979919678714859,0.9989929628242156,0.998997995991984
DBSCAN (Density),2.5,0.6000000000000001,0.0,0.0,0.0,0.5,0.4954128440366973,0.972,0.6563133018230926,0.491,0.0,0.0,0.0,0.982
Agglomerative (Hierarchical),2.5,0.6000000000000001,0.015748031496062992,0.016,0.015873015873015872,0.008,0.005964214711729622,0.006,0.005982053838484547,0.003,0.378727634194831,0.375,0.37686939182452645,0.375
GMM (Probabilistic),2.5,0.6000000000000001,1.0,0.996,0.9979959919839679,0.998,1.0,0.994,0.9969909729187563,0.997,1.0,0.9979919678714859,0.9989929628242156,0.998997995991984
SOM,2.5,0.7000000000000002,0.6569148936170213,0.988,0.7891373801916933,0.736,0.37967914438502676,0.284,0.32494279176201374,0.41,0.5779731104808504,0.2874493927125506,0.411769610613402,0.5570652173913043
K-Means (Exclusive),2.5,0.7000000000000002,0.998003992015968,1.0,0.999000999000999,0.999,0.9920477137176938,0.998,0.9950149551345963,0.995,0.9940318091451293,0.998,0.9960099700897308,0.995995995995996
DBSCAN (Density),2.5,0.7000000000000002,0.0,0.0,0.0,0.5,0.49443882709807885,0.978,0.6568166554734721,0.489,0.0,0.0,0.0,0.978
Agglomerative (Hierarchical),2.5,0.7000000000000002,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.16666666666666669
GMM (Probabilistic),2.5,0.7000000000000002,0.998003992015968,1.0,0.999000999000999,0.999,0.998003992015968,1.0,0.999000999000999,0.999,1.0,1.0,1.0,1.0
SOM,2.5,0.8000000000000003,0.6764705882352942,0.966,0.7957166392092258,0.752,0.5245901639344263,0.576,0.5490943755958055,0.527,0.7754811119030649,0.5962732919254659,0.6900627039061158,0.7007978723404256
K-Means (Exclusive),2.5,0.8000000000000003,0.9838709677419355,0.976,0.9799196787148594,0.98,0.9857433808553971,0.968,0.9767911200807265,0.977,1.0019031084104035,0.9918032786885246,0.9968073315577907,0.996938775510204
DBSCAN (Density),2.5,0.8000000000000003,0.6666666666666666,0.004,0.007952286282306162,0.501,0.49748743718592964,0.99,0.6622073578595318,0.495,0.7462311557788945,247.5,83.27257525083613,0.9880239520958084
Agglomerative (Hierarchical),2.5,0.8000000000000003,0.9938271604938271,0.966,0.9797160243407708,0.98,0.9779116465863453,0.974,0.9759519038076152,0.976,0.9839856319688692,1.0082815734989647,0.9961579473647088,0.9959183673469387
GMM (Probabilistic),2.5,0.8000000000000003,0.9938775510204082,0.974,0.9838383838383838,0.984,0.9958932238193019,0.97,0.9827760891590679,0.983,1.0020280896744516,0.9958932238193019,0.9989202548947405,0.9989837398373984
SOM,3.0,0.2,0.7012622720897616,1.0,0.8244023083264633,0.787,0.49667405764966743,0.448,0.47108307045215564,0.497,0.7082572062084258,0.448,0.5714237644584648,0.6315120711562897
K-Means (Exclusive),3.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.2,1.0,1.0,1.0,1.0,0.636849132176235,0.954,0.7638110488390712,0.705,0.636849132176235,0.954,0.7638110488390712,0.705
Agglomerative (Hierarchical),3.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GMM (Probabilistic),3.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,3.0,0.30000000000000004,0.6689098250336474,0.994,0.7996781979082864,0.751,0.6066115702479339,0.734,0.6642533936651583,0.629,0.906865989324376,0.738430583501006,0.8306508735671949,0.8375499334221038
K-Means (Exclusive),3.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.30000000000000004,1.0,1.0,1.0,1.0,0.541782729805014,0.778,0.638752052545156,0.56,0.541782729805014,0.778,0.638752052545156,0.56
Agglomerative (Hierarchical),3.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GMM (Probabilistic),3.0,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,3.0,0.4000000000000001,0.5309882747068677,0.634,0.577939835916135,0.537,0.02880658436213992,0.014,0.018842530282637954,0.271,0.05425088600693227,0.022082018927444796,0.03260292700323949,0.5046554934823091
K-Means (Exclusive),3.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.4000000000000001,1.0,1.0,1.0,1.0,0.48216340621403914,0.838,0.6121256391526662,0.469,0.48216340621403914,0.838,0.6121256391526662,0.469
Agglomerative (Hierarchical),3.0,0.4000000000000001,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),3.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,3.0,0.5000000000000001,0.5877862595419847,0.616,0.6015625,0.592,0.13043478260869565,0.078,0.09762202753441802,0.279,0.22190852625635235,0.12662337662337664,0.16228077304422736,0.4712837837837838
K-Means (Exclusive),3.0,0.5000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.5000000000000001,1.0,1.0,1.0,1.0,0.48212351029252437,0.89,0.6254392129304287,0.467,0.48212351029252437,0.89,0.6254392129304287,0.467
Agglomerative (Hierarchical),3.0,0.5000000000000001,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),3.0,0.5000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,3.0,0.6000000000000001,0.6074766355140186,0.78,0.6830122591943958,0.638,0.05647840531561462,0.034,0.04244694132334582,0.233,0.09297214413493485,0.043589743589743594,0.0621466756298217,0.3652037617554859
K-Means (Exclusive),3.0,0.6000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),3.0,0.6000000000000001,0.0,0.0,0.0,0.5,0.4941921858500528,0.936,0.6468555632342778,0.489,0.0,0.0,0.0,0.978
Agglomerative (Hierarchical),3.0,0.6000000000000001,0.001996007984031936,0.002,0.001998001998001998,0.001,1.0,0.998,0.998998998998999,0.999,501.00000000000006,499.0,499.998998998999,999.0
GMM (Probabilistic),3.0,0.6000000000000001,1.0,1.0,1.0,1.0,1.0,0.998,0.998998998998999,0.999,1.0,0.998,0.998998998998999,0.999
SOM,3.0,0.7000000000000002,0.6983240223463687,1.0,0.8223684210526315,0.784,0.2225609756097561,0.146,0.17632850241545894,0.318,0.31870731707317074,0.146,0.2144154589371981,0.40561224489795916
K-Means (Exclusive),3.0,0.7000000000000002,0.998003992015968,1.0,0.999000999000999,0.999,0.9960159362549801,1.0,0.998003992015968,0.998,0.99800796812749,1.0,0.9990019960079839,0.998998998998999
DBSCAN (Density),3.0,0.7000000000000002,1.0,0.002,0.003992015968063872,0.501,0.5091649694501018,1.0,0.6747638326585695,0.518,0.5091649694501018,500.0,169.02834008097167,1.033932135728543
Agglomerative (Hierarchical),3.0,0.7000000000000002,0.9960159362549801,1.0,0.998003992015968,0.998,0.998003992015968,1.0,0.999000999000999,0.999,1.001996007984032,1.0,1.000999000999001,1.001002004008016
GMM (Probabilistic),3.0,0.7000000000000002,0.998003992015968,1.0,0.999000999000999,0.999,0.998003992015968,1.0,0.999000999000999,0.999,1.0,1.0,1.0,1.0
SOM,3.0,0.8000000000000003,0.5158924205378973,0.422,0.46424642464246424,0.513,0.6492537313432836,0.87,0.7435897435897436,0.7,1.2585060479592558,2.061611374407583,1.601713452424353,1.364522417153996
K-Means (Exclusive),3.0,0.8000000000000003,0.998003992015968,1.0,0.999000999000999,0.999,0.9979959919839679,0.996,0.996996996996997,0.997,0.9999919839679359,0.996,0.9979939939939939,0.997997997997998
DBSCAN (Density),3.0,0.8000000000000003,0.0,0.0,0.0,0.5,0.500507614213198,0.986,0.663973063973064,0.501,0.0,0.0,0.0,1.002
Agglomerative (Hierarchical),3.0,0.8000000000000003,0.0,0.0,0.0,0.002,0.006,0.006,0.006,0.006,0.0,0.0,0.0,3.0
GMM (Probabilistic),3.0,0.8000000000000003,0.9960159362549801,1.0,0.998003992015968,0.998,0.9960159362549801,1.0,0.998003992015968,0.998,1.0,1.0,1.0,1.0
